clade_name	NCBI_tax_id	FAT_006-22-0-0	FAT_006-22-14-0	FAT_006-22-2-0	FAT_006-22-42-0	FAT_006-22-84-0	FAT_008-22-0-0	FAT_008-22-14-0	FAT_008-22-2-0	FAT_008-22-42-0	FAT_008-22-84-0	FAT_010-22-0-0	FAT_010-22-14-0	FAT_010-22-2-0	FAT_010-22-42-0	FAT_010-22-84-0	FAT_012-22-0-0	FAT_012-22-14-0	FAT_012-22-2-0	FAT_012-22-42-0	FAT_012-22-84-0	FAT_014-22-0-0	FAT_014-22-14-0	FAT_014-22-2-0	FAT_014-22-42-0	FAT_014-22-84-0	FAT_015-22-0-0	FAT_015-22-14-0	FAT_015-22-2-0	FAT_015-22-42-0	FAT_015-22-84-0	FAT_017-22-0-0	FAT_017-22-14-0	FAT_017-22-2-0	FAT_017-22-42-0	FAT_017-22-84-0	FAT_020-22-0-0	FAT_020-22-14-0	FAT_020-22-2-0	FAT_020-22-42-0	FAT_020-22-84-0	FAT_023-22-0-0	FAT_023-22-14-0	FAT_023-22-2-0	FAT_023-22-42-0	FAT_023-22-84-0	FAT_024-22-0-0	FAT_024-22-14-0	FAT_024-22-2-0	FAT_024-22-42-0	FAT_024-22-84-0	FAT_DON_11-22-0-4	FAT_DON_11-22-0-5	FAT_DON_11-22-0-6	FAT_DON_19-22-0-0	FAT_DON_8-22-0-0
s__Bifidobacterium_adolescentis	0	19.3518	2.59785	0.0388	5.24761	19.74441	0.12162	0.0	0.01114	0.0177	0.00996	5.97154	18.06102	6.01652	7.94628	5.21418	2.96978	3.41026	1.89518	1.09263	6.27103	0.29884	0.11585	0.04688	3.69528	1.00126	2.65479	7.72837	0.3586	7.50271	10.48035	4.47759	3.4304	8.92782	26.00836	3.36379	1.4464	1.84084	0.60845	2.67417	0.87899	21.64622	4.7028	6.35777	7.65848	5.35449	1.65247	1.76073	9.73618	0.38095	0.65131	0.0	0.0	0.00684	2.00368	3.40818
s__Fusicatenibacter_saccharivorans	0	6.83751	3.76242	0.02124	3.05631	4.00047	5.86366	2.00192	5.7501	20.5975	28.88286	11.81875	8.75083	2.54673	14.76201	4.10583	5.05963	6.54971	3.81999	3.86734	4.45386	2.61854	1.112	2.0884	0.69955	3.10808	2.15515	1.32889	2.57706	3.00204	1.35427	0.38132	0.71332	0.56137	0.30994	0.1239	1.09096	0.67461	2.92095	4.07129	2.13272	1.41262	1.22064	1.45494	1.53579	2.05495	3.44756	2.68317	0.66472	5.2226	1.89642	2.66203	8.37217	3.61229	2.29002	4.46237
s__Faecalibacterium_prausnitzii	0	6.52481	17.04851	6.79144	14.19105	18.68601	8.89867	7.19659	8.51986	5.85298	9.35071	5.07326	1.82602	7.43098	0.50215	11.81207	6.09555	17.13477	11.0512	4.7652	10.82312	2.96063	0.82666	1.41261	0.86143	4.23355	3.47629	1.90166	7.41582	2.27321	2.10787	22.68908	22.4938	13.14938	9.14343	10.16197	16.27892	10.35663	4.11338	16.83287	7.52404	6.40876	4.87524	9.08298	22.81811	5.50881	5.90395	2.36872	1.97121	12.55399	4.07823	11.41562	14.31346	13.63581	9.27819	7.71641
s__Collinsella_aerofaciens	0	6.49098	5.44168	4.45252	3.13382	5.30249	2.6694	1.85447	7.03646	7.60467	10.34233	0.032	0.03042	0.00713	0.02028	0.02674	3.81713	1.93548	1.40188	3.53915	3.91179	1.68746	1.53867	2.02965	8.67357	2.41674	3.06119	4.33883	4.07001	17.33307	9.99723	3.1664	2.23827	3.55199	12.73512	3.71911	2.57561	0.79042	1.80695	2.43413	3.59986	12.0558	2.41645	2.57492	4.6003	3.13994	8.5772	7.47957	19.31212	3.42366	2.06671	1.17079	1.83034	0.96605	1.87308	0.51581
s__Clostridium_sp_CAG_413	0	5.37613	0.0	0.0	5.14515	2.34308	0.02074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Phascolarctobacterium_succinatutens	0	5.04844	6.77219	3.32661	3.72142	7.50211	0.01942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79551	0.51376	1.26576	6.17099	0.10984	0.0	0.0	0.0	0.0072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00404	0.0	0.0	0.0	0.0	0.85465	4.12671	2.71634	4.231	5.05663	0.00041	0.01149	0.00376	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_copri	0	4.61415	16.1016	11.40886	10.90071	6.8205	0.02969	0.00529	0.02395	0.00954	0.08551	0.0	0.00939	0.0	0.00212	0.03219	0.00238	0.0	0.0	20.14929	0.0	0.04384	0.00579	0.04346	0.00912	0.0	0.11151	0.0	0.00835	0.00107	0.01571	4.39425	30.37148	26.58344	1.11765	38.82996	54.42871	68.4261	23.25866	9.48292	5.1852	0.00793	0.17841	1.02739	0.48553	1.30987	0.00791	0.0	0.03787	0.0	0.03382	0.0	0.0	0.0193	0.0	0.00356
s__Butyrivibrio_crossotus	0	4.14878	0.0	0.0	29.89965	0.0	0.03084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08301	2.29667	0.91707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42245	0.0	0.18469	0.0	0.19411	0.44982	0.92765	0.02274	0.06738	0.04771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00417	0.00466	0.00388	0.0	0.0	0.0	0.0	0.0	0.45362	13.68262	0.0	0.0
s__Bifidobacterium_angulatum	0	4.02075	0.58353	0.0	1.35581	2.11193	0.01475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00274	0.0	0.0	0.0	0.0	3.10101	2.74935	1.8653	2.34967	2.25766	0.0	0.00113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.0
s__Dorea_longicatena	0	3.43034	2.68022	3.11114	2.36755	1.64962	0.05244	0.96917	5.0302	0.65013	1.68904	2.9783	3.67862	1.7154	3.98324	1.75339	1.74725	1.74431	2.27798	1.13146	1.32447	1.99338	1.914	1.40302	2.85545	3.18568	1.89735	1.44748	2.69973	1.12542	1.13723	1.50907	1.85098	1.18575	7.44029	4.41238	0.01195	0.08082	0.12892	0.74701	2.16093	0.18829	1.58136	2.48413	1.649	0.51575	4.86442	4.00347	4.65558	0.21998	0.40444	1.40983	1.80545	0.98421	1.52772	1.61792
s__Bifidobacterium_longum	0	3.14896	0.44618	1.16157	1.71658	1.8122	0.00745	0.20637	2.17314	1.2568	1.66068	0.0	3.53472	0.00048	7.28553	2.1655	0.45145	0.83884	0.90653	0.0	3.29687	0.0139	0.07049	0.01964	0.39319	0.11136	1.19627	1.65997	1.43222	6.32983	2.65585	0.70975	0.8868	0.73907	0.59479	0.13793	0.59736	0.03077	0.10803	1.87812	0.41431	1.85654	0.59118	0.70304	1.09383	0.59485	1.14706	0.83948	3.67474	1.79172	0.18667	0.10497	0.38994	0.21849	0.38676	4.05793
s__Prevotella_stercorea	0	3.02929	9.33761	2.50453	0.89269	2.16439	0.0109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Roseburia_faecis	0	2.58112	0.08444	19.98086	3.59079	4.6352	0.23263	0.0783	24.79508	0.00582	0.0	11.52877	0.55954	1.06899	0.54056	19.04748	13.26226	1.85335	2.58186	0.0	18.01545	5.31797	0.0	0.59785	2.37464	14.53917	1.63931	8.19386	5.35635	0.66698	2.31579	0.0	0.03155	0.0	0.15937	0.00918	0.00845	0.52657	0.0	0.34833	0.09996	0.34298	3.70819	6.82383	6.02778	6.5066	1.2374	0.57156	0.40188	2.77554	0.60116	1.2679	6.35744	2.99664	0.0	0.23117
s__Prevotella_sp_CAG_5226	0	2.53893	3.04321	0.87444	1.7983	1.91246	0.00381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_bromii	0	2.2295	0.11527	0.0	0.0	0.0	0.00134	0.0	0.00439	0.00621	0.01757	15.67746	10.89186	8.83625	2.40196	4.55993	8.42425	8.20507	4.20258	1.59669	8.93135	4.94049	2.71616	2.87272	11.23273	10.3451	6.38794	9.92677	7.20415	3.93558	2.76137	0.79666	1.06313	0.01666	1.11818	0.51605	0.31108	0.72113	1.11394	3.24446	12.78369	0.0	0.0	0.11176	0.03277	0.04909	7.93402	18.81651	6.68875	2.87595	3.5637	0.0	0.0	0.00141	7.51029	4.56814
s__Roseburia_hominis	0	2.0645	0.53007	0.76777	0.14527	0.38523	0.90859	2.31792	1.08345	5.40253	3.43201	0.28204	0.32498	2.21363	0.94654	0.23643	0.23117	0.02115	0.16963	1.75871	0.12614	1.08415	0.62978	1.28804	4.94927	1.3905	0.15345	0.37747	0.12174	0.72282	0.09863	0.25811	0.28261	0.41773	0.76738	0.07305	0.07931	0.03572	0.65784	0.25577	0.14407	0.29237	1.35079	0.17113	0.18323	0.53351	0.09722	0.368	0.22656	0.5455	1.94278	0.63747	0.1138	0.71571	0.02018	0.25717
s__Butyrivibrio_sp_CAG_318	0	2.00379	0.0	0.0	0.53703	1.78013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Coprococcus_comes	0	1.63654	1.48233	1.27091	1.63159	1.11216	0.0044	2.47561	1.83318	1.20796	1.8844	3.60913	6.82372	1.98918	7.89385	2.07076	2.10722	3.04535	2.62332	0.648	1.98632	2.24133	2.86345	2.04619	0.99276	3.9301	0.4118	0.87662	1.44193	0.56397	1.36398	2.37846	2.60656	1.39725	6.70988	1.79197	0.21788	0.09559	0.20906	1.68078	1.78495	0.09586	1.11747	2.43948	1.70804	1.53702	5.78076	2.90349	2.25965	1.76406	0.94521	1.06143	1.70378	0.63068	1.57451	1.41377
s__Dorea_formicigenerans	0	1.01469	1.40174	1.55717	0.68932	0.71928	0.83792	2.76749	2.01207	2.03308	2.1906	0.46559	0.49414	0.26571	0.92982	0.33706	1.01155	0.63536	0.91408	1.54203	0.32772	0.6086	0.49681	0.89276	0.20311	0.7767	0.42857	0.74711	0.86178	0.35342	0.67511	1.81106	0.62331	0.6924	1.13129	1.176	0.02087	0.02508	0.13373	0.45644	0.84749	0.02599	0.60063	1.16459	0.47408	0.26997	1.62763	0.86079	1.92335	0.33092	0.25231	0.38989	0.51758	0.24318	0.20865	0.3606
s__Oscillibacter_sp_57_20	0	0.88244	0.43456	0.11836	0.42564	0.94751	0.0008	0.15209	0.00658	0.81054	0.33084	0.05734	0.09127	0.28319	0.01695	0.98518	1.67401	0.64828	0.49188	3.10235	0.04206	0.86168	1.23338	0.52666	4.88409	0.76542	0.07061	0.0	0.02362	0.0	0.0059	0.56454	0.10241	0.06059	0.07506	0.23477	0.21874	0.33536	0.96323	0.10923	0.68051	0.27455	0.20774	0.14209	0.4386	0.74844	0.0	0.0	0.0	0.0	0.0	0.06594	0.2647	0.11553	0.25795	0.05638
s__Coprococcus_catus	0	0.69524	0.69502	0.16671	0.46339	0.37216	0.0253	0.03422	0.07465	0.02015	0.0409	1.2917	1.40078	0.60851	2.76599	1.09451	0.67761	0.5887	0.48766	0.21955	0.39254	0.60158	0.41501	0.72752	0.59784	1.03924	0.19109	0.13198	0.02123	0.27053	0.23132	1.26841	0.82712	1.0339	2.277	0.45977	0.01323	0.01761	0.14352	0.35016	0.44683	0.0	0.09327	0.14759	0.08506	0.14955	0.17392	0.21008	0.49371	0.17024	0.18712	0.04702	0.14207	0.07916	0.18589	0.3893
s__Clostridium_sp_CAG_167	0	0.68567	0.0	0.11262	0.19194	0.05501	0.0	0.40451	0.14066	0.8004	0.14828	0.0	0.0	0.0	0.0	0.00061	0.0	0.04285	0.0	0.3289	0.04658	0.41612	0.04581	0.18694	0.22426	1.84463	0.01335	0.00909	0.0	0.0101	0.01694	0.0	0.0	0.0	0.0	0.0	0.0	0.0079	0.02521	0.0	0.01366	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00422	0.19848	0.0995
s__Eubacterium_siraeum	0	0.61962	0.08983	0.05845	0.75196	0.55696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11426	0.03934	0.00877	0.69665	0.02532	1.32622	3.4681	0.04658	0.0	0.0	0.00132	0.0	0.0	0.018	0.00256	0.00761	0.00226	0.00087	1.64893	0.04748	0.00555	0.63002	0.46208	0.02277	0.10713	0.17564	0.0	0.37783	0.00246	0.10218	0.0	0.00023	0.00683	0.0	0.00318	0.0	0.0	1.17842	0.0	0.0	0.0	0.1612	3.45807
s__Catenibacterium_mitsuokai	0	0.61523	1.53857	0.0	1.00142	0.51835	0.00542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59548	0.12091	0.07743	0.90795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27233
s__Gemmiger_formicilis	0	0.61434	0.19034	0.00896	0.40929	0.81359	1.28905	0.44153	0.00605	0.73446	0.7303	4.5179	2.704	1.85107	4.788	1.84085	0.61828	0.33902	0.5419	1.87908	0.25165	0.18145	0.75685	0.85387	0.2237	0.57141	0.57808	0.11658	0.3804	1.23431	1.21247	0.78726	0.38489	0.38374	0.36783	0.2001	1.30508	0.45801	0.10813	0.90855	0.75701	0.76806	0.44135	0.27581	1.30519	0.73586	0.00153	0.0	0.0	0.0	0.0	0.29464	0.26743	0.23767	0.07669	0.30385
s__Lactobacillus_ruminis	0	0.60036	0.83227	0.186	0.31463	0.08066	0.0	0.0	0.0	0.0	0.01653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6255	1.38962	0.03963	3.64764	0.06661	0.9762	9.313	1.4981	2.48603	3.05711	0.0	0.03316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_95	0	0.57119	0.0368	0.0	0.48333	0.68776	0.00059	0.00654	0.0	0.0	0.00183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01352	0.0	0.02343	0.00207	0.00039	0.0	0.0	0.0	0.0	0.00148	0.0	0.0	0.11391	0.29453	0.04786	2.16655	0.96229	0.0	0.0	0.0	0.0	0.0021	0.0	0.0	0.0	0.0	0.00913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06488
s__Megasphaera_elsdenii	0	0.55878	0.0	0.00435	0.36346	0.79712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261	0.0	0.0	0.0	0.0	1.63614	2.80427	2.06765	4.6873	5.74502	0.00123	0.00549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Eubacterium_sp_CAG_180	0	0.55254	0.0	0.0	0.01439	2.25375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01537	0.0	6.12761	9.68285	1.66522	2.36657	0.0	7.15159	16.86381	31.19581	6.83223	9.93543	13.32107	10.33611	2.12689	8.74553	17.14297	0.89397	0.0494	0.00882	0.0528	0.00121	0.00447	0.0	0.0	0.0	0.0	5.42742	12.16083	2.89972	6.28348	8.17709	5.78908	7.19014	2.27602	10.41923	21.14929	0.0	0.0	0.00244	0.0	0.0
s__Eubacterium_hallii	0	0.53364	0.70738	1.43644	0.11018	0.26788	0.952	1.89077	3.15199	0.8353	0.87334	0.40989	0.63612	0.99502	0.10061	0.48262	2.28169	2.08039	2.44285	0.36281	1.02812	3.05107	1.04775	1.49901	4.06935	2.17524	2.00116	1.01504	0.99054	0.45768	0.36253	0.42478	0.56582	1.18208	0.34116	1.32028	0.00291	0.02512	0.05982	0.20312	1.79052	0.13465	1.91986	1.81455	0.79943	0.21599	12.98157	9.84786	9.71488	1.17758	0.55262	1.33793	2.02289	1.37139	1.66	1.77677
s__Bacteroides_uniformis	0	0.50388	0.07717	6.2083	0.52427	0.43236	5.14376	12.41087	0.44413	1.40964	1.20161	0.13416	0.04043	5.49513	0.0576	2.67618	1.81334	1.07989	1.32179	0.66415	0.71373	8.14023	1.327	6.20164	17.94697	5.6191	5.47061	0.81163	8.84175	0.55218	0.57838	2.17298	0.62419	1.14477	1.52547	1.33017	0.05118	0.16217	3.48289	0.03598	0.41285	1.00292	1.54582	3.60031	0.75098	4.34029	0.25767	0.52936	0.59697	3.19092	2.42993	3.11878	2.41192	3.48161	5.21846	0.06897
s__Firmicutes_bacterium_CAG_83	0	0.47506	0.50811	0.00072	0.16908	0.39813	0.03224	0.70075	0.00669	6.21992	1.73908	0.98147	2.05476	0.78534	1.85555	2.38866	1.27953	0.49316	0.1421	0.18646	0.78381	0.36248	1.66964	5.23268	0.6947	1.22239	0.31022	0.04999	0.01659	0.14712	0.1791	0.87358	0.07222	0.03073	0.21255	0.19456	0.09869	0.00357	0.02138	0.0	0.02827	1.3	0.16657	0.12179	0.26183	0.25951	0.0003	0.04991	0.0	0.0	0.00496	0.06578	0.05634	0.04825	0.00084	0.1719
s__Prevotella_sp_CAG_279	0	0.47014	1.51713	0.14539	0.1891	1.16303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73492	0.85661	0.55686	0.20489	1.29203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Blautia_obeum	0	0.41885	0.31693	0.44141	0.29313	0.26037	0.0	0.51571	0.70863	1.35727	1.48359	1.90464	0.69057	1.0255	0.98744	0.55484	0.74086	0.61327	1.32123	0.16007	0.17263	1.79256	0.44973	1.43472	0.90879	1.07383	0.86864	0.20987	0.38048	0.2254	0.21471	0.38067	1.41058	0.84563	1.00152	0.64058	0.00086	0.01697	0.44113	0.03112	0.1853	0.62507	4.8725	3.81582	1.83082	1.045	0.70634	0.90527	1.45902	0.07733	0.37848	0.44438	0.82425	0.53422	1.53305	0.11017
s__Slackia_isoflavoniconvertens	0	0.38472	0.40136	0.24648	0.54847	0.40773	0.00504	0.00074	0.00219	0.00325	0.00661	0.0106	0.05119	0.01441	0.01941	0.01015	0.13014	0.22284	0.08917	0.57618	1.7731	0.23986	0.25865	0.74536	0.44338	0.73952	0.29257	0.38113	0.21436	1.51856	0.80634	0.16208	0.16879	0.12866	0.28311	0.61513	0.17306	0.09432	0.02042	0.40914	0.20031	1.38807	0.12114	0.13597	0.27379	0.20426	0.00941	0.00221	0.01234	0.00301	0.00098	0.0	0.0	0.0	0.0	0.00652
s__Parabacteroides_distasonis	0	0.36544	0.33639	0.59724	0.15704	0.25101	0.32912	0.73337	0.05295	0.18942	0.02862	0.01013	0.00895	0.39766	0.00797	0.39809	0.32078	0.2167	0.87488	0.39364	0.19972	1.33822	2.1407	0.43662	0.79126	0.23995	2.08502	0.07683	2.32173	0.02374	0.0171	0.65011	0.30609	0.52986	0.40249	1.37689	0.02515	0.05129	0.80193	0.04072	0.64439	1.13183	2.87212	2.47559	0.15897	2.17934	0.19436	0.2868	0.1891	0.57767	0.47193	0.65787	0.40353	0.66638	1.57549	1.48259
s__Desulfovibrio_piger	0	0.34427	0.17195	0.57692	0.232	0.74733	0.0	0.98865	0.21777	0.57141	0.68603	0.0	0.0	0.0	0.0	0.0	0.16561	0.10546	0.27791	0.96796	0.67317	0.0	0.0	0.0	0.0	0.0	0.08747	0.01041	0.45155	0.0	0.0	0.0	0.06167	0.0	0.11472	0.24425	0.50053	0.07044	0.17584	0.03502	0.02432	1.90734	0.52898	1.45663	1.0744	1.03374	0.0	0.0	0.0	0.0	0.0	0.208	0.07792	0.2905	0.0	0.0
s__Methanobrevibacter_smithii	0	0.33163	0.0	0.0	0.10451	0.525	0.0	0.0	0.0	0.0	0.0	0.0	0.00732	0.04343	0.0	0.0	0.15504	0.33772	3.15323	0.19065	0.02395	0.0	0.0	0.0	0.0	0.0	0.00133	0.01493	0.0	0.25923	0.27533	0.0	0.0	0.0	0.48765	0.01271	0.0	0.0	0.0	0.0	0.0	0.38959	0.56321	1.97306	0.27855	0.35298	0.00422	0.032	0.0	0.0	0.02894	0.0	0.0	0.0	0.0	1.31458
s__Ruminococcus_torques	0	0.31599	10.83971	0.08304	1.09963	0.7945	0.04616	0.02643	0.0	0.21516	0.22109	2.63123	1.571	1.92203	3.59663	1.9118	1.98177	1.78598	2.26851	2.81225	1.1416	0.88937	1.62455	1.27229	0.58869	1.52901	0.66409	0.22523	0.03622	0.41301	0.18946	3.08197	2.62568	8.61479	1.80213	4.54093	0.11258	0.05588	0.18909	1.04689	1.20097	0.05827	0.54907	1.1063	0.59481	0.58278	0.0	0.0	0.0	0.0	0.00851	0.0	0.01647	0.0072	0.32616	0.90327
s__Parabacteroides_merdae	0	0.29559	0.18634	0.23196	0.0859	0.23667	0.0	0.41955	0.07265	0.11828	0.01655	0.0	0.0	0.0	0.0	0.0	0.1418	0.3576	0.73295	0.84953	0.02429	1.34991	1.11408	0.38552	0.76742	0.22543	1.04123	0.06264	1.46181	0.04165	0.21449	0.14199	0.25562	0.35301	0.21127	1.01957	0.00389	0.0061	0.02909	0.0	0.11618	0.27985	0.52007	1.09054	0.17812	0.38141	0.0	0.0	0.0	0.0	0.0	0.84156	0.51832	0.62614	0.0	1.03624
s__Eubacterium_ramulus	0	0.29522	0.16898	0.06822	0.09058	0.24792	0.0	0.01543	0.00278	0.00367	0.01308	0.25452	0.11095	0.08927	0.69271	0.56208	0.54255	0.51974	0.49751	0.23214	0.12438	0.51547	0.33311	0.76004	0.2361	1.20698	0.08517	0.09756	0.06672	0.01328	0.09555	0.52329	0.28768	0.25435	0.73225	0.46306	0.00088	0.00925	0.10107	0.16406	0.11304	0.0	0.08884	0.18697	0.29789	0.21178	1.17373	0.40785	0.75565	1.69795	0.93683	0.16002	0.44635	0.40093	0.52046	0.00792
s__Paraprevotella_xylaniphila	0	0.19271	0.09853	0.34581	0.08084	0.10543	0.0	3.38323	0.29831	0.01766	0.0342	0.0	0.0	0.0	0.0	0.0	0.23309	0.24378	0.1241	0.0397	0.0969	0.49622	0.30037	0.23955	0.13485	0.13519	0.59285	0.11158	1.03513	0.0	0.01947	0.0	0.0	0.0	0.0	0.0	0.03468	0.19406	0.14549	0.17272	0.21306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.57877	2.7547	1.27052	0.0	0.0
s__Bacteroides_plebeius	0	0.18333	0.4157	0.0	0.04455	0.3195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01685	0.0	0.0	0.0	0.0	4.52457	1.56526	0.19948	1.22312	1.23238	0.53853	1.18101	0.39672	0.04691	0.43166	0.0	0.0	0.0	0.0	0.0	0.29499	0.57028	0.00047	0.34286	1.40052	0.0	0.0	0.08271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Blastocystis_sp_subtype_1	0	0.17258	0.00692	0.03109	0.10494	0.15362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00342	0.00532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01245	0.0	0.00345	0.26209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Olsenella_scatoligenes	0	0.14899	0.00958	0.02123	0.02932	0.05289	0.0	0.0	0.02543	0.00457	0.0055	0.00176	0.00378	0.00042	0.00304	0.00138	0.00788	0.00526	0.00169	0.0	0.04609	0.0	0.00071	0.0	0.00094	0.00094	0.0032	0.09965	0.01779	0.29176	0.4611	0.0	0.0	0.0	0.00032	0.0	0.00019	0.00047	0.00057	0.02039	0.08029	0.19013	0.052	0.03445	0.07351	0.03652	0.00291	0.00202	0.00471	0.00096	0.0	0.00227	0.00341	0.00624	0.0	0.01196
s__Clostridium_sp_CAG_590	0	0.14203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Agathobaculum_butyriciproducens	0	0.14106	0.30239	1.33728	0.07574	0.03667	4.3931	1.1248	0.6246	6.83546	6.48602	1.99044	0.7305	0.93274	0.67871	0.71625	0.35913	0.26146	0.42437	1.01583	1.00848	0.79584	2.93033	4.15276	0.5445	1.01223	0.26021	0.05739	0.58169	0.04552	0.20758	1.30925	0.39434	0.37748	0.57077	0.30547	0.40177	0.21258	0.27184	1.0343	0.59496	0.50198	0.2986	0.30837	0.9171	0.31852	1.06269	1.56298	1.36125	1.09917	0.52553	0.59259	0.47801	1.48879	0.17243	0.21515
s__Oscillibacter_sp_CAG_241	0	0.11825	0.08742	0.03077	0.06494	0.07985	0.0	0.00308	0.0	0.03156	0.03334	0.29254	0.32756	0.45584	0.13794	0.14012	0.15892	0.15353	0.31949	0.6805	0.01689	0.0	0.0	0.0	0.0	0.0	0.38274	0.51689	0.3383	2.24405	0.55748	2.09887	0.2896	0.09454	0.17695	0.31332	0.05092	0.03274	0.11409	0.06773	0.31993	4.30595	0.70026	0.35299	0.33922	1.16055	0.00171	0.04681	0.01306	0.00502	0.02395	0.60508	0.12892	0.20309	0.00175	1.06522
