clade_name	NCBI_tax_id	SID5411-1	SID5411-2	SID5411-3	SID5411-4	SID5412-1	SID5412-2	SID5412-3	SID5412-4	SID5413-1	SID5413-2	SID5413-3	SID5413-4	SID5414-1	SID5414-2	SID5414-3	SID5414-4	SID5415-1	SID5415-2	SID5415-3	SID5415-4	SID5416-1	SID5416-2	SID5417-1	SID5417-2	SID5417-3	SID5417-4	SID5418-1	SID5419-1	SID5420-1	SID5420-2	SID5420-3	SID5421-1	SID5421-2	SID5421-3	SID5421-4	SID5423-1	SID5423-2	SID5423-3	SID5423-4	SID5425-1	SID5425-2	SID5425-3	SID5425-4	SID5426-1	SID5427-1	SID5427-2	SID5427-3	SID5427-4	SID5428-1	SID5428-2	SID5428-3	SID5428-4	SID5429-1	SID5429-2	SID5429-3	SID5429-4	SID5433-1	SID5433-2	SID5433-3	SID5433-4	SID5434-1	SID5434-2	SID5434-3	SID5434-4	SID5435-1	SID5435-2	SID5435-3	SID5435-4	SID5438-1	SID5438-2	SID5438-3	SID5438-4	SID5439-1	SID5439-2	SID5439-3	SID5439-4	SID5440-1	SID5440-2	SID5440-3	SID5440-4	SID5441-1	SID5441-2	SID5441-3	SID5441-4	SID5442-1	SID5442-2	SID5442-3	SID5442-4	SID5443-1	SID5443-2	SID5443-3	SID5443-4	SID5444-1	SID5444-2	SID5444-3	SID5444-4	SID5445-1	SID5445-2	SID5445-3	SID5445-4	SID5446-1	SID5446-2	SID5446-3	SID5446-4	SID5448-1	SID5448-2	SID5448-3	SID5448-4	SID5449-1	SID5449-2	SID5449-3	SID5449-4	SID5450-1	SID5450-2	SID5450-3	SID5450-4	SID5451-1	SID5451-2	SID5451-3	SID5451-4	SID5452-1	SID5453-1	SID5453-2	SID5453-3	SID5453-4	SID5454-1	SID5454-2	SID5454-3	SID5454-4	SID5455-1	SID5455-2	SID5455-3	SID5455-4	SID5457-1	SID5457-2	SID5457-3	SID5457-4	SID5458-1	SID5458-2	SID5458-3	SID5458-4	SID5459-1	SID5460-1	SID5460-2	SID5460-3	SID5460-4	SID5461-1	SID5461-2	SID5461-3	SID5461-4	SID5462-1	SID5462-2	SID5462-3	SID5462-4	SID5463-1	SID5463-2	SID5463-3	SID5463-4	SID5465-1	SID5466-1	SID5466-2	SID5466-3	SID5466-4	SID5467-1	SID5467-2	SID5467-3	SID5467-4	SID5468-1	SID5468-2	SID5468-3	SID5468-4	SID5469-1	SID5469-2	SID5469-3	SID5469-4	SID5470-3	SID5470-4	SID5473-1	SID5473-2	SID5473-3	SID5473-4	SID5474-3	SID5474-4	SID5476-1	SID5476-2	SID5476-3	SID5476-4	SID5477-1	SID5477-2	SID5477-3	SID5477-4	SID5478-1	SID5478-2	SID5478-3	SID5478-4	SID5479-1	SID5479-2	SID5479-3	SID5479-4	SID5480-1	SID5480-2	SID5480-3	SID5480-4	SID5481-1	SID5481-2	SID5481-3	SID5481-4
s__Butyricimonas_synergistica	0	0.09042	0.02253	0.0719	0.07858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01385	0.00331	0.01298	0.0	0.0	0.0	0.07696	0.05505	0.06775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00538	0.00439	0.00254	0.0021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06207	0.0	0.0599	0.03583	0.00426	0.03861	0.01056	0.02412	0.0	0.001	0.00188	0.01273	0.0	0.0	0.00209	0.00771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00074	0.06001	0.02074	0.0	0.01745	0.0	0.00135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05523	0.06866	0.01087	0.10157	0.0	0.0	0.0	0.0	0.0	0.01328	0.14854	0.18464	0.14998	0.0	0.0	0.0	0.0	0.10772	0.08335	0.05151	0.07696	0.01145	0.01563	0.0	0.06097	0.0	0.05619	0.00739	0.02434	0.02064	0.03423	0.00051	0.01403	0.01047	0.0	0.0	0.0	0.0	0.02615	0.08635	0.09744	0.05841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00461	0.02733	0.0	0.0	0.00019	0.00082	0.0	0.0	0.0	0.0	0.00124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046	0.00337	0.00011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Holdemania_filiformis	0	0.08535	0.04566	0.03641	0.04567	0.0	0.0	0.0	0.0	0.08695	0.03396	0.02848	0.02286	0.0	0.0	0.0	0.0	0.0022	0.0	0.03689	0.02256	0.0655	0.07861	0.07473	0.49914	0.19023	0.26299	0.0	0.12154	0.07223	0.14107	0.08616	0.02922	0.02489	0.0794	0.07741	0.00727	0.0	0.00889	0.0357	0.00518	0.00458	0.0055	0.00215	0.13127	0.09219	0.04951	0.04738	0.1869	0.00754	0.00055	0.0171	0.00095	0.0	0.0	0.0	0.0	0.3573	0.37921	0.25961	0.50817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01677	0.01797	0.00694	0.0	0.0	0.0	0.0	0.01865	0.05358	0.03518	0.01635	0.01266	0.0	0.01949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01962	0.0	0.0	0.0	0.0	0.15194	0.09332	0.11986	0.10259	0.12846	0.20455	0.1156	0.14011	0.01559	0.05033	0.05526	0.04743	0.0	0.0	0.0	0.0	0.0	0.08282	0.04706	0.10733	0.11129	0.05528	0.02238	0.05297	0.06064	0.02607	0.01895	0.02694	0.00891	0.00828	0.0149	0.0277	0.0	0.0623	0.00396	0.01153	0.0035	0.00438	0.02878	0.06654	0.02755	0.0242	0.0	0.0014	0.0	0.00137	0.0	0.00345	0.0	0.00403	0.0	0.00204	0.00773	0.00886	0.01357	0.0	0.0	0.0	0.0	0.0	0.00465	0.0	0.0	0.02143	0.04597	0.00707	0.01604	0.01225	0.0197	0.0	0.0	0.00618	0.0	0.0	0.0	0.00497	0.0048	0.0137	0.01294	0.0	0.0	0.0	0.00544	0.0	0.0	0.0	0.0	0.01106	0.01286	0.01555	0.00485	0.01803	0.0	0.0	0.0	0.0	0.0	0.0	0.01592
s__Coprobacillus_cateniformis	0	0.08256	0.09472	0.04211	0.04921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00212	0.0	0.0	0.02544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65921	1.47881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35256	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02178	5.66009	0.16	0.01526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00454	0.0	1.39113	0.12922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00855	0.05963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38332	0.13672	0.22962	0.0643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09555	0.0	0.0	0.0	0.0	0.0	0.0
s__Flavonifractor_plautii	0	0.07357	0.0434	0.07563	0.07651	1.85802	1.68468	5.44448	1.53153	0.07682	0.25641	0.18162	0.11231	0.01994	0.04126	0.03442	0.00864	0.00572	0.02743	0.04189	0.06318	0.15674	0.92338	0.44084	0.88566	1.08376	0.00193	0.86691	1.11852	1.05387	1.3906	0.23346	0.04135	0.11681	0.21262	0.02244	0.02799	0.0347	0.01174	0.04011	0.00941	0.01983	0.03424	0.09544	1.13729	0.31715	0.14888	0.10798	0.78825	0.07518	0.32748	0.14606	0.75165	0.01766	0.27095	0.03986	0.0283	0.08485	0.01558	0.12706	0.50468	0.1658	0.24988	0.03523	0.02247	0.02965	0.1423	0.14163	0.31586	0.08284	0.11629	1.23793	0.16976	0.06113	0.02958	0.04631	0.03055	0.0	0.02094	0.13189	0.09776	0.0053	0.01739	0.0068	0.01358	0.19566	0.35551	0.07568	0.0918	0.02134	0.0	0.00678	0.0	0.87946	0.35675	1.09452	0.58417	0.0	0.01005	0.22238	0.10509	0.25137	0.14636	0.13696	0.22489	0.20909	1.4194	3.16524	0.29863	0.16678	0.2258	0.54202	0.24014	0.90123	2.30735	1.83833	1.12056	0.03033	0.09005	0.05035	0.0171	0.16542	0.066	1.18649	0.51454	0.88445	0.80841	0.56769	0.94525	0.41595	0.07133	0.01072	0.04604	0.38078	0.0	0.00306	0.02412	0.01561	0.03036	0.10355	0.01343	0.33655	0.0	0.11578	0.10115	0.35381	0.03237	0.07556	0.14364	0.08589	0.0444	0.11386	0.06618	0.14916	0.37358	0.38996	0.0101	0.0	0.0	0.02766	0.0	0.0	0.0	0.0	0.4469	0.51966	0.0	1.62379	0.00472	0.09676	0.0	0.0	0.20334	1.16858	0.07752	1.3488	0.0	0.0	0.0	0.0	0.00891	0.0	0.0	0.0	0.00418	0.01003	0.1007	0.02836	0.03718	0.02365	0.00302	0.01252	0.44647	0.36481	0.19523	0.15468	0.00192	0.0014	0.0	0.00814	1.10697	1.86268	1.65669	1.78202	0.01407	0.00597	0.01005	0.08724
s__Turicibacter_sanguinis	0	0.06994	0.00459	0.20498	0.21118	0.1163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01483	0.0	0.00416	0.0	0.00148	0.0	0.0	0.0	0.0	0.0	0.01883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.00405	0.00504	0.01434	0.0	0.0	0.0	0.0	0.0	0.0	0.13529	0.0	0.0	0.0	0.0	0.0	0.00437	0.00222	0.0	0.0	0.0	0.0	0.0	0.0	0.02634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0819	0.12748	0.00285	0.0388	0.00039	0.0	0.00136	0.00341	0.04529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07912	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00318	0.0	0.0	0.0	0.0	0.11114	0.01987	0.0	0.00559	0.0	0.0	0.16795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00063	0.0	0.12533	0.0	0.0	0.0	0.0	0.00746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00052	0.0	0.0	0.0	0.0	0.03665	0.15901	0.00508	0.0233	0.04067	0.06886	0.0	0.0	0.05713	0.13795	0.10404	0.06442	0.00171	0.0	0.08534	0.05377	0.0	0.0266	0.0	0.0	0.00059	0.01591	0.1328	0.10441	0.06335	0.00423	0.00027	0.01455	0.01529	0.0	0.0	0.00075	0.04136	0.0072	0.01171	0.02384	0.02123	0.07454	0.08694	0.0	0.24358	0.28365	0.0046	0.03841	0.10214	0.04243	0.0	0.28094
s__Firmicutes_bacterium_CAG_170	0	0.06769	0.46142	0.04963	0.05618	0.0	0.0	0.0	0.0	0.01853	0.02677	0.06433	0.13522	0.0	0.0	0.0	0.0	0.03586	0.02651	0.05742	0.01735	3.67345	2.15641	0.0	0.0	0.0	0.0	0.0	0.00376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05991	0.01563	0.09595	0.00477	0.00323	0.0	0.0	0.0	0.0	0.74299	0.13957	0.19641	0.40398	0.30405	0.00953	0.08685	0.0453	0.0	0.0	0.0	0.0	0.03489	0.0755	0.00518	0.03139	0.0	0.0	0.0	0.0	0.01523	0.02544	0.1742	0.07242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00051	1.01489	0.15017	0.76454	0.51444	0.14992	0.15314	0.57369	0.10904	0.35847	0.39495	0.08247	2.75135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25798	0.11849	0.09053	0.07454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00462	0.00986	0.01235	0.01374	0.00138	0.33259	0.09251	0.2219	0.23279	0.83668	0.58298	0.0	0.32805	0.0	0.0	0.0	0.0	0.46091	0.05979	0.06557	0.22464	0.01444	0.07776	0.03606	0.01433	0.01259	0.05242	0.02352	0.05201	0.0	0.14822	0.03663	0.05	0.16689	0.0	0.0	0.0	0.0	0.02536	0.03296	0.04951	0.03017	0.0	0.0	0.0	0.0	0.99531	0.41276	0.00435	0.02765	0.09687	0.00674	0.05114	0.11993	0.0	0.0	0.0	0.0	0.02023	0.03841	0.02148	0.09729	0.03677	0.06153	0.02483	0.04921	0.07378	0.04459	0.11069	0.10448	0.0	0.0	0.0	0.0	0.01743	0.0054	0.01789	0.01474
s__Bacteroides_salyersiae	0	0.0589	0.18135	0.0601	0.06822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12061	0.09907	1.89571	0.38793	0.20925	0.07741	0.0	0.26467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08482	0.16151	0.12746	0.16568	0.0	0.0	0.0	0.0	0.00066	0.01067	0.00493	0.04138	0.0	0.0	0.0	0.0	0.02209	0.03833	0.01369	0.04798	0.19326	0.36839	0.1703	0.4334	0.0	0.0	0.0	0.0	0.06217	0.04207	0.05468	0.20618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01152	0.01068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15299	0.17785	0.06969	0.00798	0.14811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61033	0.87662	1.4122	1.76784	0.13722	0.00675	0.01649	0.01127	0.03179	0.16077	0.20934	0.18233	0.0231	0.66168	0.05181	0.10868	0.0	0.05616	0.07375	0.05836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00069	0.00459	0.03803	0.0	0.0	0.0	0.00455	0.0035	0.00597	0.0	0.0	0.0	0.0031	0.0	0.0	0.0	0.0	0.01082	0.0263	0.00121	0.00429	0.79101	0.8419	0.28466	0.13444	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_238	0	0.05674	0.54375	0.09036	0.08027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0273	0.04433	0.00627	0.01433	0.60448	0.89647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00577	0.00183	0.07374	0.0	0.0	0.0	0.0	0.0	0.0	0.53095	1.49628	0.98108	2.32327	0.0862	0.02047	0.06661	0.03092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00966	0.00376	0.24821	0.126	0.62512	0.12626	0.05999	0.24092	0.15673	0.02354	0.01797	1.36521	0.23534	1.05164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27613	0.36449	0.32753	0.3923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00731	0.00648	0.45028	0.22793	0.115	0.11897	0.0	0.0	0.0	0.0	0.77463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4101	0.15466	0.20902	0.1935	0.0	0.0	0.0	0.0	0.0	0.05323	0.00409	0.02101	0.17045	0.0	0.0	0.0	0.0	0.74152	0.87216	0.98898	0.65225	0.0	0.0	0.0	0.0	0.09294	0.28932	0.31247	0.53785	1.04769	0.07167	0.023	0.19974	0.10338	0.02969	0.06929	0.04921	0.14471	0.2115	0.17626	0.12918	0.0	0.0	0.0	0.0	0.28737	0.22581	0.07547	0.1178	0.0	0.0	0.0	0.0	0.17727	0.05215	0.17562	0.0084
s__Clostridium_sp_CAG_242	0	0.05614	0.36232	0.10455	0.09948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212	0.0	0.04079	0.0	0.0	0.0	0.0	0.0	0.0	0.02903	0.23725	0.00504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00426	0.00543	0.05679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10124	0.10664	0.00351	0.29492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Dialister_invisus	0	0.05385	0.05676	0.0984	0.1049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34183	0.13462	0.0	0.43143	0.48181	0.70165	2.4529	1.69918	0.0	0.0	0.0	0.0	0.14102	0.12049	0.12999	0.10895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21564	0.0	0.05744	0.24593	0.0	0.0	0.0	0.0	0.00478	0.0	0.0	0.0	0.32999	0.20064	0.0	2.19784	0.0	0.0	0.01016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17494	0.21825	0.01306	0.16915	0.54197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60585	0.31288	0.10402	0.02054	0.0	0.0	0.70756	0.70953	0.49972	0.09453	1.17423	1.23256	1.03693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_sp_CAG_144	0	0.04748	0.0201	0.02967	0.03303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064	0.00544	0.05856	0.0	0.0	0.0	0.0	0.0	0.0	0.2501	0.25704	0.33775	0.73838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0448	0.05149	0.01047	0.01822	0.76677	0.0179	0.54379	0.2042	0.0	0.0	0.0	0.0	0.01849	0.03279	0.03136	0.08838	0.0	0.0	0.0	0.0	0.09061	0.16108	0.30131	0.17682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19654	0.07201	0.36661	0.09157	0.0	0.0	0.0	0.0	0.56111	0.50093	0.28725	0.0	1.59175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39732	1.25877	0.74884	1.33283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33988	0.71418	0.32859	0.10988	0.0	0.0	0.0	0.0	0.0	0.0	0.04882	0.17213	0.15624	0.11687	0.0274	0.10388	0.02512	0.10198	0.18456	0.08049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07191	0.02435	0.03038	0.00593
s__Ruminococcaceae_bacterium_D5	0	0.04047	0.04496	0.04935	0.03598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01816	0.0	0.0	0.0	0.0	0.0	0.0	0.02958	0.0224	0.00881	0.16424	0.0	0.0	0.0	0.0	0.0	0.00435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02601	0.00577	0.00405	0.0	0.00117	0.0	0.0	0.0	0.0	0.00336	0.01437	0.00505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01119	0.02303	0.03414	0.03469	0.00114	0.09174	0.19735	0.36774	0.05777	0.0	0.0	0.0	0.0	0.0	0.0	0.00263	0.00756	0.0324	0.01459	0.00373	0.02505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02827	0.04475	0.05618	0.04543	0.06473	0.16999	0.09476	0.07545	0.0	0.02132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00451	0.02022	0.00941	0.07118	0.0	0.0	0.0	0.0	0.0	0.00046	0.0	0.03268	0.02018	0.0	0.0	0.0	0.0	0.0	0.00373	0.01477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01562	0.0093	0.0056	0.00359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_94	0	0.04017	0.53569	0.04978	0.05994	0.14552	0.46531	0.34369	0.28205	0.24217	2.09107	0.52434	0.10227	0.07029	0.22178	0.03259	0.15503	0.01638	0.09873	0.40524	0.41681	0.0	0.0	0.0	0.00213	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.06516	0.00224	0.01912	0.00647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00221	0.11941	0.00781	0.01993	0.07653	0.63066	2.15068	1.38076	0.40941	0.09015	0.00026	0.07484	0.0	0.32738	0.0446	0.03537	0.06506	0.0	0.0	0.0	0.0	0.0	0.0	0.00052	0.01087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02606	0.0	0.0	0.21184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00462	0.01452	0.47634	0.04276	0.0	0.0	0.0	0.01963	0.0	0.0054	0.03002	0.0012	0.05248	0.11058	0.0311	0.03766	0.21256	0.08511	0.15891	0.10025	0.00136	0.04883	0.04962	0.17004	0.1755	0.48166	0.63212	1.8081	0.28585	0.07241	0.1106	0.05362	0.03816	0.00388	0.00055	0.03788	0.10647	0.16117	0.0563	0.15878	0.0202	0.10953	0.11909	0.05304	0.0	0.0	0.0423	0.21128	0.17776	0.0159	0.0	0.0	0.0	0.0	0.0	0.04474	0.02911	0.06499	0.26627	0.483	0.25093	0.17633	0.00312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25718	0.04471	0.37978	0.30684	0.0	0.0	0.0	0.0	0.0	0.00021	0.0	0.30514	0.00133	0.17999	0.20905	0.23406	1.2482	1.26504	0.52348	0.52597
