clade_name	NCBI_tax_id	G102195	G102196	G102197	G102198	G102199	G102200	G102201	G102202	G102203	G102204	G102205	G102206	G102207	G102208	G102209	G102210	G102211	G102212	G102213	G102214	G102215	G102216	G102217	G102218	G102219	G102220	G102221	G102222	G102223	G102224	G102225	G102226	G102227	G102228	G102229	G102230	G102231	G102232	G102233	G102234	G102235	G102236	G102237	G102238	G102239	G102240	G102241	G102242	G102243	G102244	G102245	G102246	G102247	G102248	G102249	G102250	G102251	G102252	G102253	G102254	G102255	G102256	G102257	G102258	G102259	G102260	G102261	G102262	G102263	G102264	G102265	G102266	G102267	G102268	G102269	G102270	G102271	G102272	G102273	G102274	G102275	G102276	G102277	G102278	G102279	G102280	G102281	G102282	G102283	G102284	G102285	G102286	G102287	G102288	G102289	G102290	G102291	G102292	G102293	G102294	G102295	G102296	G102297	G102298	G102299	G102300	G102301	G102302	G102303	G102304	G102305	G102306	G102307	G102308	G102309	G102310	G102311	G102312	G102313	G102314	G102315	G102316	G102317	G102318	G102319	G102320	G102321	G102322	G102323	G102324	G102325	G102326	G102327	G102328	G102329	G102330	G102331	G102332	G102334	G102335	G102336	G102338	G102339	G102340	G102341	G102342	G102343	G102344	G102345	G102346	G102347	G102348	G102350	G102351	G102352	G102353	G102354	G102355	G102356	G102358	G102359	G102360	G102361	G102362	G102363	G102364	G102365	G102366	G102367	G102368	G102369	G102370	G102371	G102372	G102374	G102375	G102376	G102377	G102378	G102379	G102380	G102382	G102383	G102384	G102385	G104617	G104618	G104619	G104620	G104621	G104622	G104623	G104624	G104625	G104626	G104627	G104628	G104629	G104631	G104632	G104633	G104634	G104635	G104636	G104637	G104639	G104640	G104641	G104642	G104643	G104644	G104645	G104647	G104648	G104649	G104650	G104651	G104652	G104653	G104655	G104656	G104657	G104658	G104659	G104660	G104661	G104662	G104663	G104664	G104665	G104666	G104667	G104668	G104669	G104670	G104671	G104672	G104673	G104674	G104675	G104676	G104677	G104678	G104679	G104680	G104681	G104682	G104683	G104684	G104685	G104686	G104687	G104688	G104690	G104691	G104693	G104694	G104696	G104697	G104698	G104699	G104700	G104701	G104702	G104703	G104705	G104706	G104708	G104709	G104711	G104712
s__Collinsella_aerofaciens	0	3.00062	0.95035	1.11029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331	0.34153	0.31421	0.69152	0.0	0.00213	30.68122	33.67604	28.08931	0.21429	1.1531	4.28272	0	0.00051	0.0	0.0	0.00152	3.9213	1.26895	0.94036	0.0	0.0	0.00236	0.0	0.00096	5.38496	1.45815	0.75347	0.0	4.39309	16.07732	62.53629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00208	1.94146	0.34333	4.35091	0.0	0.0	0.0	23.91115	20.67614	30.82913	3.69998	25.33501	0.0	0.0	0.03015	3.62131	1.05933	3.95061	5.75156	1.52076	0.0	0.0	0.0	0.0	0.0011	2.55078	2.98192	5.66315	0.0	0.0	0.0	0.00231	0.0	3.47374	2.39444	2.67311	0.0	0.40256	14.82258	24.83132	6.47115	2.32405	3.50657	0.79619	0.0	3.07359	2.737	16.57168	15.06957	2.14716	7.35251	4.40568	0	2.97171	22.3709	5.30736	15.51705	13.11452	1.90698	5.57989	0.0	0.00289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9786	0.82422	0.66055	0.0	0.0	0.0	0.0	0.0	2.65624	2.05896	1.91374	0.0	0.0	0.0	0.90464	0.0	0.00475	0.0	0.0	0.0	0.0	0.0	0.30769	0.80089	1.05729	11.11892	12.28975	12.01992	12.39037	8.54305	7.11245	5.06013	0.0	0.0	0.0	0.0	5.70097	4.37533	7.98344	0.0	6.07791	0.93363	27.49597	0.04377	0.50114	2.77849	1.61332	0.03678	0.06042	2.32549	1.75947	3.08111	3.93695	2.83393	0.0	0.0	0.0	0.0	0.00238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118	0.0	1.40007	0.0	0.0	0.02336	1.54457	1.09071	8.1148	0.75515	0.22028	1.90616	0.0	0.0	0.0	0.0	0.0	0.12013	0.23276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90818	1.47575	2.52627	0.06182	18.01602	1.22227	5.39071	4.91246	2.06644	1.59308	0.0	0.0	0.0	0.0	0.0	0.06854	0.10028	1.10032	0.15465	1.0727	1.51752	4.94707	0.0	0.0	0	1.76438	1.30123	0	0.0	0.00128	0.0	0.0	0.9268	0.3629	0.0	0.0	0.0	0.71008	2.43451	0	0.99931	0.53399	0.0	0.0	2.54188	1.18358	2.86362	1.29352
s__Bacteroides_eggerthii	0	2.94269	10.32212	14.75222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81905	0.506	1.32955	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7716	0.46688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15196	0.13321	4.70001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00762	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23724	2.69219	8.77193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35382	1.98274	4.78227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.10772	10.14669	15.66338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.54122	0.90427	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.71716	4.05109	0.0	0.0
s__Bacteroides_uniformis	0	2.82212	4.55333	5.33153	0.0	0.0	0.0	0.0	0.0	5.14373	13.04975	42.32862	0.3968	0.0	0.0	3.14879	0.87363	26.08809	32.77454	16.64545	0.0	0.0	0.0	0.0	0.0016	0.81569	4.52423	3.51926	0	0.0	0.0	0.0	0.0	1.25532	0.1736	0.17559	0.0	0.0	0.0	0.0	0.00047	17.23564	46.15425	11.97949	2.14502	27.6264	1.89247	0.60892	2.14104	0.97694	0.97586	0.0	0.0	0.00166	0.00183	0.0	7.13155	16.15965	17.96227	0.0	0.0	0.0	0.0	0.0	3.30606	10.88211	9.1724	0.0	0.0	0.0	1.77147	0.05055	10.29646	0.98857	14.99584	0.0	0.0	32.30895	43.43646	40.06018	28.5869	28.43124	14.24197	0.0	0.0	0.0	0.0	0.0	7.20442	15.38087	26.01446	0.0	4.32619	7.11781	0.90976	3.86079	16.43915	16.3142	26.37158	0.0	0.0	0.0	0.0	0.0	6.11982	3.10693	1.46	0	0.03272	0.09345	2.60651	0.97977	16.27931	6.0627	7.18139	0.0	0.0	0.0	0.0	0.0	49.11476	67.60659	10.40752	0.0	0.0	0.0	0.0	0.0	12.85523	13.20279	17.33627	0.0	5.77232	10.60872	24.09393	63.90281	11.47954	20.7259	19.16791	23.99913	23.31681	1.20064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.56097	21.87761	14.59289	0.0	0.37953	1.03145	2.05296	1.48965	1.43074	7.28469	0.0	0.0	0.0	0.0	4.89877	9.27427	10.24226	0.10087	0.0503	0.0	0.0	0.0	2.11533	3.342	13.54663	1.15218	0.0	4.40338	1.14165	1.95867	1.90167	2.9844	0.0	0.0	0.0	0.0	0.00974	0.0	0.0	0.0	33.29859	3.17679	0.0	23.44076	75.76967	9.21621	4.62042	0.0	0.0	0.04314	0.03516	1.10926	0.40825	4.22398	18.99354	0.55222	0.00128	0.0	0.0	0.0	13.12589	7.60576	7.5784	0.0	0.0	0.0	0.0	38.65691	11.19689	32.03112	0.0	0.00965	0.00314	0.00111	5.75419	7.12445	8.61849	0.02059	2.51374	0.81619	1.06861	6.38339	7.6173	18.47824	3.72259	10.28981	15.1868	70.59971	0.0	7.37454	9.67818	10.91428	0.00166	0.0	0.0	0.24132	51.80803	53.75087	0	3.73427	2.42087	0	0.00099	0.0	0.0	0.0	41.13611	23.59656	3.49577	3.13671	0.0	3.04872	2.33584	0	12.34929	9.68833	8.19918	6.71657	1.00204	5.84437	37.65497	16.76598
s__Eubacterium_hallii	0	1.87877	0.54206	0.64284	0.0	0.0	0.0	0.0	0.0	1.29535	2.51994	0.0	0.0	0.0	0.0	0.0	0.0	1.15831	0.41664	1.00692	0.0	0.0	0.0	0.0	0.0	0.0	0.89609	1.12456	0	0.0	0.0	0.0	0.0	0.61439	0.97667	1.36357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06473	0.20425	0.30358	0.0	0.0	0.0	0.0	0.0	1.1525	0.20208	2.1627	0.0	0.0	0.0	0.0	0.0	3.01693	1.80683	1.85445	0.0	0.0	0.0	0.0	0.0	1.37322	1.89934	0.65922	0.0	0.0	0.0	0.0	0.0	0.8278	0.28337	3.87749	0.0	0.0	0.0	0.0	0.0	1.61353	1.49328	2.16892	0.0	0.0	0.0	0.0	0.0	2.14419	2.62911	0.0	0.0	0.0	0.0	0.0	0.0	1.20871	1.96207	2.47292	0	0.0	0.0	0.0	0.0	1.65022	0.47697	0.06828	0.0	0.0	0.0	0.0	0.0	1.384	0.6597	3.05038	0.0	0.0	0.0	0.0	0.0	1.27543	0.49581	0.85477	0.0	0.0	0.0	0.0	0.0	3.10463	1.88562	1.66449	0.0	0.0	0.0	1.49289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22119	0.31609	0.84586	0.0	0.0	0.0	0.0	0.88111	6.94648	2.03	0.0	0.0	0.0	0.0	3.70061	3.50597	5.01754	0.0	0.0	0.0	0.0	0.0	1.0544	3.23717	0.96434	0.0	0.0	0.0	0.0	0.42044	0.2502	0.27329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36302	4.29145	0.0	0.0	0.0	0.0	1.13074	0.0	0.0	0.0	0.0	0.0	0.0	2.05429	0.19012	1.64362	0.0	0.0	0.0	0.0	0.21613	0.11817	0.56942	0.0	0.0	0.0	0.0	7.90835	5.1344	3.32381	0.0	0.0	0.0	0.0	1.53455	0.98302	2.41524	0.0	0.0	0.0	0.0	0.0	1.61101	1.48187	0.0	0.0	0.0	0.0	0.0	0.22644	0.26527	1.23551	0.0	0.0	0.0	0.0	1.43712	0.40608	0	0.98504	0.81051	0	0.0	2.67495	1.52428	0.0	0.10058	0.39264	1.53964	1.45652	0.0	0.83087	1.17776	0	0.10478	0.13154	1.23633	4.64932	1.81805	0.79634	1.18849	2.58537
s__Dorea_longicatena	0	1.73077	0.58228	0.8645	0.0	0.0	0.0	0.0	0.0	0.91684	0.78532	0.0	0.0	0.0	0.0	0.0	0.0	1.42152	0.29301	0.29376	0.0	0.0	0.0	0.0	0.0	0.10286	0.45908	1.24108	0	0.0	0.0	0.0	0.0	0.31859	0.52062	0.94315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18865	0.0	0.0	0.0	0.0	0.20326	0.78115	0.45256	0.0	0.0	0.0	0.0	0.0	0.4729	0.12006	0.84887	0.0	0.0	0.0	0.0	0.0	2.46051	0.67724	1.0196	0.0	0.0	0.0	0.0	0.0	1.40056	5.39949	0.75537	0.0	0.0	0.0	0.0	0.0	0.48899	0.03741	1.1226	0.0	0.0	0.0	0.0	0.0	2.37046	1.81039	1.56239	0.0	0.0	0.0	0.0	0.0	0.91953	1.08518	0.0	0.0	0.0	0.0	0.0	0.0	1.4448	0.69687	1.27115	0	0.0	0.0	0.0	0.0	1.38078	0.74246	1.24484	0.0	0.0	0.0	0.0	0.0	0.97055	0.91066	2.92814	0.0	0.0	0.0	0.0	0.0	0.45986	0.63574	0.72079	0.0	0.0	0.0	0.0	0.0	1.54024	1.24897	1.59441	0.0	0.0	0.0	0.28671	0.29573	1.13169	0.0	0.0	0.0	0.0	0.0	0.1263	0.41162	1.51256	0.0	0.0	0.0	0.0	2.31147	0.09368	1.07042	0.0	0.0	0.0	0.0	0.95477	1.19844	1.05687	0.0	0.0	0.0	0.0	0.0	0.15372	0.0	0.79879	0.0	0.0	0.0	0.0	0.0	1.65687	0.89479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79732	0.0	0.0	0.0	0.0	0.0	0.0	0.6683	0.07686	5.09593	0.0	0.0	0.0	0.0	0.22055	0.11307	6.16908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.85171	2.32605	3.13208	0.0	0.0	0.0	0.0	0.0	2.32621	1.93484	0.0	0.0	0.0	0.0	0.0	0.08435	0.17695	0.58101	0.0	0.0	0.0	0.0	0.54379	0.17119	0	1.64588	0.95778	0	2.08947	1.14278	0.0	0.0	0.09718	0.06218	0.0	0.0	0.0	0.41813	0.78184	0	0.0	0.0	1.69609	3.36216	1.10652	0.31888	0.77262	0.97402
s__Coprococcus_comes	0	1.70269	0.26156	1.23562	0.0	0.0	0.0	0.0	0.0	3.10647	1.55781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28562	0.85289	0	0.0	0.0	0.0	0.0	0.0	0.30001	0.2464	0.0	0.0	0.0	0.0	0.0	0.43713	0.0	0.6585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05893	0.0	0.04026	0.0	0.0	0.0	0.0	0.0	4.11686	0.75978	2.74358	0.0	0.0	0.0	0.0	0.0	1.30788	3.98125	0.35668	0.0	0.0	0.0	0.0	0.0	0.28	0.10457	1.1046	0.0	0.0	0.0	0.0	0.0	1.18902	0.81484	0.86971	0.0	0.0	0.0	0.0	0.0	0.94476	1.48277	0.0	0.0	0.0	0.0	0.0	0.0	0.10824	0.45497	0.58087	0	0.0	0.0	0.0	0.0	1.01083	0.26147	0.74199	0.0	0.0	0.0	0.0	0.0	0.39109	0.89096	2.29628	0.0	0.0	0.0	0.0	0.0	0.73145	0.32765	0.34095	0.0	0.0	0.0	0.0	0.0	0.0168	0.01503	0.05616	0.0	0.0	0.0	0.24653	0.72035	1.45609	0.0	0.0	0.0	0.0	0.0	0.13492	0.38433	1.94543	0.0	0.30714	0.49405	0.2084	0.18662	0.2425	0.41155	0.0	0.0	0.0	0.0	1.93081	3.11636	4.14213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71948	0.0	0.0	0.0	0.0	2.15044	0.56303	0.95861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00183	4.53724	0.0	0.0	0.0	0.0	0.55639	0.0	0.0	0.0	0.0	0.0	0.0	1.27123	0.05911	1.62651	0.0	0.0	0.0	0.0	0.05742	0.07845	1.0496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04751	0.85074	1.27457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13506	1.0904	1.17746	0.0	0.0	0.0	0.0	0.0	0.0	0	0.3328	0.37375	0	0.2072	0.13018	0.25491	0.0	0.40745	0.12341	3.48475	0.48462	0.0	0.37649	1.47823	0	0.41451	0.23892	0.0	0.0	0.97793	0.14745	0.0	0.0
s__Bifidobacterium_longum	0	1.25166	0.7486	0.45201	0.0	0.0	0.0	0.0	0.0	11.69464	1.46708	0.0	4.6177	30.33104	11.97217	13.09175	6.67842	0.36195	0.39952	1.75508	0.0	11.40905	4.30532	2.78464	3.24575	0.15371	0.70604	0.56028	0	0.00023	0.00279	0.0	0.00034	5.87453	1.09184	3.35058	0.0	0.0	22.13917	11.99496	5.26128	10.08966	0.16595	1.44732	2.42931	0.20525	7.9517	9.04258	5.39379	6.43149	2.74432	0.0	62.78801	56.4653	48.16893	72.13435	0.1078	0.1861	0.05409	0.0	0.0	16.7618	11.23263	25.15754	2.28515	1.2813	2.5705	22.35164	37.96054	9.55715	3.22568	3.69095	9.20149	8.617	1.80636	4.14573	96.18163	62.16048	26.8068	35.26341	1.50068	4.13426	1.99575	40.13579	0.0	0.0	0.0	0.0	1.93342	0.50993	1.36473	44.17351	9.53869	8.34255	5.51034	14.0344	1.41005	1.52891	4.57234	0.0	54.94443	64.70054	33.32198	23.49502	0.45558	0.69605	0.36244	0	32.01244	26.06184	50.16144	23.74119	1.04894	1.4407	2.01668	0.16606	54.87112	60.63661	34.31438	47.93416	0.36728	4.17678	0.44889	0.0	0.0014	0.0004	0.0	0.0	5.49399	0.82754	0.95959	0.0	3.46321	3.56946	3.98623	2.9943	0.0	0.0	0.0	0.0	0.00432	0.0	3.1077	1.29945	4.88673	0.04486	0.0	0.0	0.0	0.0	0.10561	0.16075	0.03813	62.09224	52.8289	43.74198	59.5537	3.43402	6.18067	1.99148	0.0	0.0	0.0	0.0	4.42299	1.73961	2.38667	0.0	18.42817	22.85868	26.78322	2.54013	0.47384	4.53795	3.68893	14.11052	26.75285	12.79798	6.08153	0.703	0.44691	0.39975	0.31846	16.18391	13.12319	11.36113	0.0	0.00382	0.00249	0.0	0.04387	0.27355	0.01939	45.0814	10.42289	31.44657	0.50806	0.0	1.12935	58.26345	8.33081	3.24119	10.35294	1.64421	0.39765	0.52088	0.01272	0.0	63.30844	24.95913	0.35717	0.08376	1.29958	0.0	0.0	4.36281	0.31514	0.69816	0.93195	0.18034	0.00391	0.01154	0.00663	0.00059	1.36898	0.0	0.15692	0.0	0.0	13.04649	14.44073	4.00507	2.10428	2.1823	22.31161	0.02195	0.0	0.0	0.0	0.24425	0.06352	0.41022	0.8177	7.29445	7.33372	8.58198	0.45233	0.30898	0	0.65014	0.53064	0	1.70656	1.05453	0.64048	0.00126	0.1179	0.1764	0.9202	1.8063	0.0	0.73666	2.07757	0	0.26138	0.0712	0.24923	0.70914	1.37421	0.911	1.1747	0.93057
s__Barnesiella_intestinihominis	0	1.09167	1.31546	0.37806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2629	4.01091	5.18495	0.0	0.0	0.0	0.0	0.0	6.70068	5.22204	4.69229	0	0.0	0.0	0.0	0.0	0.21521	0.02569	0.06015	0.0	0.0	0.0	0.0	0.0	1.48398	0.0	1.93085	0.0	0.0	0.0	0.0	2.67767	3.80136	1.64712	0.0	0.0	0.0	0.0	0.0	1.19087	0.72537	0.15669	0.0	0.0	0.0	0.0	0.0	0.61664	3.35052	2.46148	0.0	0.0	0.0	0.0	0.0	3.5603	0.36893	1.69644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91161	0.57224	0.0	0.0	0.0	0.0	0.0	0.0	1.58302	3.36394	1.35187	0	0.0	0.0	0.0	0.0	0.73648	1.65493	2.58404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.45932	0.39947	0.15246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56186	10.37997	2.82413	0.0	0.0	0.0	0.0	0.0	8.85029	4.47809	7.22694	0.0	0.0	0.0	0.0	1.56816	4.68838	1.85032	0.0	0.0	0.0	0.0	4.43913	1.93285	4.04609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2969	5.12021	8.3761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02246	6.51095	0.01209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53812	3.57318	0.32593	0.0	0.0	0.0	0.0	0.0	0.0	0	1.27309	0.01358	0	0.0	0.0	0.0	0.0	0.0	0.0	7.63268	5.57864	0.0	1.10238	1.25405	0	0.0	0.0	2.19936	1.23723	7.03138	6.2344	0.81455	3.07685
s__Bacteroides_pectinophilus	0	1.08433	1.77127	1.45245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10609	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38311	0.0	0.05405	0	0.0	0.0	0.0	0.0	0.0	0.04212	0.12872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_torques	0	1.04992	0.02064	0.64622	0.0	0.0	0.0	0.0	0.0	0.73377	0.77631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07313	1.43135	0	0.0	0.0	0.0	0.0	0.2318	0.24208	0.13697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21371	0.0	1.12289	0.0	0.0	0.0	0.0	0.0	0.68088	0.12452	0.52696	0.0	0.0	0.0	0.0	0.0	0.4271	2.42252	0.15628	0.0	0.0	0.0	0.0	0.0	0.23929	0.00097	0.58989	0.0	0.0	0.0	0.0	0.0	0.57729	0.48209	1.0239	0.0	0.0	0.0	0.0	0.0	0.52246	1.04166	0.0	0.0	0.0	0.0	0.0	0.0	0.20012	0.18543	0.80032	0	0.0	0.0	0.0	0.0	1.99154	0.60118	1.42596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09866	1.50964	1.67284	0.0	0.0	0.0	1.49965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.91685	0.01464	0.60677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44349	0.0	0.62687	0.0	0.0	0.0	0.0	3.65743	1.24756	1.04532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05354	0.26036	0.47555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57775	0.30173	1.13687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.47106	0.0	0.0	0.24256	0.34944	0	0.55955	0.30152	0.97428	1.16441	0.30566	0.51616	1.01857	0.39357
