clade_name	NCBI_tax_id	SRR3992955	SRR3992956	SRR3992957	SRR3992958	SRR3992959	SRR3992960	SRR3992961	SRR3992962	SRR3992963	SRR3992964	SRR3992965	SRR3992966	SRR3992967	SRR3992968	SRR3992969	SRR3992970	SRR3992971	SRR3992972	SRR3992973	SRR3992974	SRR3992975	SRR3992976	SRR3992977	SRR3992978	SRR3992979	SRR3992980	SRR3992981	SRR3992982	SRR3992983	SRR3992984	SRR3992985	SRR3992986	SRR3992987	SRR3992988	SRR3992989	SRR3992990	SRR3992991	SRR3992992	SRR3992993	SRR3992994	SRR3992995	SRR3992996	SRR3992997	SRR3992998	SRR3992999	SRR3993000	SRR3993001	SRR3993002	SRR3993003	SRR3993004	SRR3993005	SRR3993006	SRR3993007	SRR3993008	SRR3993009	SRR3993010	SRR3993011	SRR3993012	SRR3993013	SRR3993014	SRR3993015	SRR3993016	SRR3993017	SRR3993018	SRR3993019	SRR3993020	SRR3993021	SRR3993022	SRR3993023	SRR3993024	SRR3993025	SRR3993026	SRR3993027	SRR3993028	SRR3993029	SRR3993030	SRR3993031	SRR3993032	SRR3993033	SRR3993034	SRR3993035	SRR3993036	SRR3993037	SRR3993038	SRR3993039	SRR3993040	SRR3993041	SRR3993042	SRR3993043	SRR3993044	SRR3993045	SRR3993046	SRR3993047	SRR3993048	SRR3993049	SRR3993050	SRR3993051	SRR3993052	SRR3993053	SRR3993054	SRR3993055	SRR3993056	SRR3993057	SRR3993058	SRR3993059	SRR3993060	SRR3993061	SRR3993062	SRR3993063	SRR3993064
s__Dorea_formicigenerans	0	0.07206	0.06134	0.04538	0.17943	0.34028	0.19212	0.07494	0.1962	0.44054	0.14239	0.48848	0.08774	0.22211	0.06803	0.08021	0.01254	0.10534	0.0	0.11622	0.03616	0.06195	0.18089	0.25769	0.11449	0.14067	0.29622	0.00361	0.31677	0.16929	0.02647	0.22793	0.17308	0.15924	0.05307	0.03375	0.05256	0.355	0.14952	0.12993	0.09529	0.17211	0.02907	0.11222	0.25556	0.1307	0.46573	0.48972	0.05021	0.02345	0.28036	0.72773	0.07647	0.1528	0.31761	0.04263	0.01432	0.15851	0.26621	0.02721	0.07995	0.4018	0.10231	0.30667	0.05286	0.09768	0.25122	0.0	0.11445	0.2785	0.07085	0.0	0.01579	0.0	0.16172	0.11635	0.11367	0.10747	0.06858	0.0	0.23932	0.42213	0.17963	0.20986	0.0979	0.16454	0.22784	0.35111	0.02859	0.02905	0.1763	0.05095	0.32602	0.16113	0.23972	0.283	0.2376	0.27547	0.22288	0.2101	0.06704	0.37723	0.2725	0.23807	0.45049	0.51752	0.34567	0.57135	0.28095	0.12571	0.18825
s__Coprococcus_eutactus	0	0.06894	0.0	0.0	1.32565	0.07238	0.0	0.0	0.0	0.01936	0.0	0.17902	0.43106	0.27008	0.0	0.00112	0.12653	0.0	0.02229	0.17562	0.0	0.08341	0.0	0.0	0.0	0.0881	0.16157	0.04749	1.02091	0.10419	0.00352	0.0	0.02	0.0413	0.0	0.0036	0.0	0.08724	0.00603	1.12105	0.03466	0.06523	0.10739	0.00118	0.01575	0.0	0.01433	0.40394	0.0943	0.3558	0.109	1.07922	0.00092	0.00168	0.02379	0.246	0.0	0.02461	0.05057	0.13937	0.06299	0.48109	0.49991	0.02215	0.02474	0.0	1.63962	0.0	1.03812	0.0302	0.35772	0.0	0.0	0.0	0.02283	0.19611	0.0	0.29817	0.01007	0.0	0.00896	0.0	1.49518	0.0031	0.1271	0.01651	0.0	0.0	0.0	0.0	4.07356	0.0	0.95817	1.29026	0.3096	0.01827	0.26127	0.02197	6.26811	0.04536	0.0	0.0	0.0	0.11857	0.0	0.0	0.15135	0.0014	0.0	0.25702	0.01007
s__Bacteroides_sp_CAG_530	0	0.06084	0.51114	0.12678	0.03109	1.08409	0.21838	1.16624	0.0	0.80982	0.0336	1.27379	0.13199	0.0	0.0	0.0	0.04709	0.0	0.20327	0.0	0.0	0.02117	0.64549	0.37867	0.26191	0.0	0.45198	0.07008	0.0	0.12848	0.00125	0.0	0.05261	0.0	0.0	0.17583	0.0	0.70146	0.75228	0.0	2.07494	0.45326	0.29992	0.00042	0.45088	0.0	0.0	2.97874	0.03908	0.12585	0.17673	0.0	0.25559	0.00045	0.19861	0.06905	0.01079	0.05944	4.68081	0.0	0.26288	0.0	0.0	0.01244	0.14374	0.0	0.00081	0.0	0.00229	0.0	1.52822	0.00074	0.0	0.0	0.00103	0.00841	0.08874	0.4943	0.0	0.0	0.42255	0.0	0.0	0.0	0.67323	0.19743	0.0	1.34575	0.0	0.0	0.43582	0.0	0.27634	1.34447	1.19638	0.00029	0.46757	0.00102	0.29941	0.0	0.66866	0.27203	0.0	0.05795	0.9609	0.60571	0.28969	0.26903	0.0	0.0	0.0
s__Streptococcus_salivarius	0	0.05436	0.16774	0.79651	0.0	0.0	0.43778	0.0	0.01537	0.0	0.00197	0.06397	0.02359	0.00292	0.0088	0.52023	0.10116	0.0	1.09235	0.0	0.0	0.0	0.00056	0.0	0.0	0.0	0.08519	0.0	0.0023	0.0	0.01833	0.04061	0.61218	0.01359	0.0	0.98333	0.30803	0.83672	0.13698	0.02261	0.0036	0.03047	0.0	0.12573	0.0	0.21509	0.42928	0.18752	0.00655	0.03195	0.0	0.2702	0.03037	0.01131	0.02101	0.0	0.0	0.00185	0.00034	0.2626	0.00331	0.11072	0.0139	0.22363	0.03538	0.27324	0.01358	0.01382	0.00918	0.0	0.01413	0.00726	0.0	0.0	0.0	0.00376	0.05655	0.18167	0.01413	0.06987	0.08566	0.17619	0.0	0.00017	0.00403	0.0	0.04497	0.0	0.0	0.39737	0.0	0.00297	0.02439	0.07938	0.0	0.02763	0.00095	0.0	0.0	0.00991	0.0	0.0	0.0	0.0	0.10628	0.00971	0.14914	0.01465	0.18214	0.01684	0.34479
s__Ruminococcus_torques	0	0.05391	0.99755	0.24992	1.83666	0.38627	0.14196	2.35665	0.51892	1.86142	0.50171	3.57473	0.9537	0.20726	0.1915	0.06875	0.08726	0.04631	0.05468	0.13886	0.03796	0.52602	0.21134	0.91304	0.09747	0.36748	0.66968	0.12257	0.25855	0.63301	0.0215	0.72593	0.25403	0.25259	0.02272	0.18835	0.49517	1.99099	1.34321	0.44562	0.07902	0.22902	0.12969	0.24111	0.84614	1.78658	2.55819	0.22144	0.1484	0.08503	0.34477	0.06583	0.2072	0.39229	1.62454	0.45771	0.13921	0.26604	0.28223	0.08903	0.10711	0.68641	0.1337	0.56867	0.294	0.51786	1.02195	0.0	0.76084	0.09679	0.47601	0.0016	0.2633	0.03353	0.44043	1.12324	0.72258	0.69336	0.87497	0.0062	1.3873	0.57208	0.19343	1.23323	0.27306	0.75548	1.38704	0.47455	0.05874	0.15928	0.61142	0.00052	1.54017	0.60093	0.724	0.04343	0.21845	0.3614	0.53899	0.40718	1.29356	1.21717	1.52729	0.50473	1.89184	0.25482	2.85986	0.24408	0.12893	0.04506	0.83937
s__Gemmiger_formicilis	0	0.05099	0.06614	0.00984	0.19345	0.11805	0.01724	0.38659	0.1021	0.17792	0.3104	0.09093	0.20757	0.0576	0.04647	0.07649	0.40068	0.02992	0.0	0.13341	0.09485	0.08277	0.20115	0.01241	0.05733	0.18312	0.12603	0.23065	0.25317	0.138	0.15253	0.00134	0.05659	0.22292	0.03584	0.04588	0.00376	0.06158	0.06657	0.06747	0.16275	0.0872	0.06632	0.0353	0.01307	0.00368	0.09866	0.09267	0.07796	0.05536	0.08281	0.03265	0.22626	0.11811	0.12242	0.01446	0.01651	0.0347	0.18428	0.08387	0.03583	0.41723	0.99108	0.03488	0.05476	0.13696	0.22369	0.0	0.19866	0.47691	0.10062	0.0	0.0061	0.00368	0.15149	0.07219	0.11597	0.03915	0.29814	0.00267	0.10084	0.14048	0.13004	0.04298	0.13764	0.11001	0.38825	0.02647	0.25161	0.13081	0.07818	0.0	0.2246	0.0822	0.03639	0.21561	0.03913	0.16343	0.19287	0.29591	0.16655	0.26832	0.23802	0.34708	0.13302	0.29998	0.11321	0.13181	0.07634	0.03558	0.07209
s__Roseburia_inulinivorans	0	0.04262	0.99365	1.68638	0.57562	0.80261	0.20509	0.24735	0.24768	0.57018	0.1445	0.41746	0.31901	0.11879	2.5829	0.70172	0.00715	1.02934	0.9353	0.09073	0.00883	0.04953	0.52532	0.33123	0.22122	1.19727	0.88887	0.14723	0.29157	0.31238	0.19527	0.21586	0.92409	0.14496	0.3038	0.12689	1.80362	0.35422	1.10999	0.76496	0.33954	0.14821	0.25205	0.31517	0.35343	6.75917	2.25915	0.81353	0.23252	0.51541	0.29337	0.87676	0.74941	0.55117	0.94825	0.16606	0.00277	0.01404	2.07216	0.31879	1.10416	2.60214	0.06952	0.4858	0.48455	0.2978	0.5717	0.0	0.02897	0.26616	0.56211	0.00456	0.18877	0.04972	0.45681	0.40316	0.24482	0.89838	0.04088	0.05745	0.28029	0.08002	0.23786	0.2712	0.96123	0.07381	0.20279	1.74262	0.36441	0.10716	0.88459	0.00072	1.71511	0.46474	0.22657	0.15211	0.39407	0.58136	1.75461	0.24566	0.29926	0.61794	0.22	0.75723	1.24476	0.81533	3.25687	0.48462	0.0961	0.10559	1.1443
s__Prevotella_sp_CAG_279	0	0.0426	1.16917	0.20807	0.87552	1.21365	0.25356	0.38901	2.18196	3.58494	2.00826	1.2163	0.24252	2.14346	0.02923	0.32572	0.48652	1.23567	0.151	0.00151	5.92581	0.62617	0.18399	1.39111	0.65003	1.87746	2.71982	5.08739	0.01156	0.05957	6.15187	0.0	0.44435	0.00649	2.87924	0.37326	3.2905	0.67431	0.94618	3.81273	10.9057	0.27156	0.04049	0.00825	0.73969	0.00423	4.17626	0.00253	0.4365	0.93414	0.02016	0.0054	7.48548	3.34582	3.04983	0.18596	0.29437	0.49711	1.57425	0.60382	0.65661	2.25484	0.0	0.00096	0.38413	0.0	0.01009	0.00411	0.0103	0.0	0.01928	0.0254	0.01174	0.02031	0.02599	0.03009	0.04488	0.23193	3.10591	0.00144	0.12145	0.00014	0.01318	0.00314	1.13221	0.20914	0.37512	0.49046	0.18769	0.03884	1.48655	0.00054	3.95086	0.0	1.65716	0.00658	4.04398	0.0123	0.01709	1.0736	1.11741	0.98298	1.69491	0.26802	0.56179	3.83779	0.52824	0.13289	9.97294	1.94366	0.54145
s__Adlercreutzia_equolifaciens	0	0.03744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01054	0.08417	0.0	0.0	0.0	1.61617	0.00541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00765	0.0	0.0	0.36959	0.40888	0.0	0.06924	0.03494	0.0	0.0	0.0	0.0	0.02649	0.01763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00775	0.0	0.0253	0.02995	0.17599	0.18019	0.0	0.03418	0.0	0.19957	0.0	0.02432	0.0	0.2729	0.0	0.0	0.07822	0.0	0.0	0.0	0.0	0.0	0.00404	0.00621	0.0	0.0	0.0	1.16062	0.00365	0.0	0.0	0.0	0.0	0.17725	0.00307	0.0	0.008	0.03616	0.0	0.04255	0.06976	0.0	0.04083	0.00094	0.0	0.0	0.0	0.0	0.0	0.42511	0.0	0.01091
s__Streptococcus_parasanguinis	0	0.03504	0.14807	2.75739	0.0	0.0	0.57032	0.0	0.01864	0.0	0.00072	0.07778	0.01794	0.0122	0.03473	0.31661	0.06357	0.00239	0.99382	0.0	0.00533	0.0	0.0	0.0	0.0	0.0	0.19822	0.0	0.00057	0.0	0.0039	0.03683	0.34257	0.005	0.0	0.8785	0.11495	0.99985	0.07497	0.01565	0.0	0.03166	0.0297	0.07581	0.0	0.16321	0.22198	0.23854	0.00571	0.00986	0.0	0.05154	0.0	0.0	0.07891	0.0	0.0	0.0	0.00137	0.22733	0.00426	0.12094	0.02024	0.09281	0.02321	0.12415	0.00888	0.02599	0.00365	0.0	0.01493	0.10311	0.0	0.01156	0.0	0.01674	0.21313	0.18076	0.01684	0.25669	0.07805	0.34903	0.0	0.0	0.03623	0.0	0.04657	0.00279	0.0	0.33506	0.0021	0.03164	0.00516	0.04224	0.0	0.00542	0.00565	0.0	0.0	0.0	0.0	0.0	0.00109	0.0	1.46942	0.01105	0.11208	0.00573	0.06223	0.00504	0.60274
s__Blautia_obeum	0	0.03089	0.0	0.0	0.00238	0.03957	0.0	0.00948	0.02199	0.00818	0.00141	0.01961	0.10138	0.04407	0.06777	0.00523	0.0	0.0	0.0	0.11126	0.0	0.00936	0.0	0.0	0.00405	0.01086	0.01062	0.0	0.01918	0.03038	0.0	0.02297	0.01411	0.04478	0.00073	0.0	0.0	0.02185	0.0	0.00872	0.0	0.0	0.0	0.0	0.00335	0.00957	0.02808	0.00346	0.04676	0.01699	0.04865	0.00633	0.0	0.0245	0.06012	0.0	0.0	0.00684	0.01301	0.01064	0.02874	0.02428	0.10188	0.23629	0.06689	0.0	0.04305	0.0	0.02699	0.14114	0.0	0.01437	0.0	0.0	0.0	0.02863	0.0099	0.00047	0.0	0.0	0.03776	0.01114	0.04406	0.03819	0.01245	0.01542	0.14102	0.0	0.0088	0.02599	0.0503	0.06716	0.02904	0.01029	0.0	0.02251	0.06408	0.02085	0.0073	0.01145	0.01076	0.00675	0.23194	0.02685	0.04006	0.06234	0.10365	0.03535	0.24744	0.0205	0.02786
s__Gordonibacter_pamelaeae	0	0.03072	0.0	0.0	0.00164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56371	0.00939	0.0386	0.01334	0.70156	0.0	0.0	0.0153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02312	0.0	0.4252	2.44717	0.00406	0.14259	0.0	0.0	0.0	0.0	0.0	0.02319	0.00462	0.0	0.00829	0.0	0.0	0.0	0.0	0.0	0.0	0.05607	0.0	0.0	0.0	0.00083	0.02178	0.0	0.0	0.0	0.0005	0.00236	0.0	0.0	0.08233	0.06328	0.02836	0.05686	0.15318	0.09903	0.18019	0.01343	0.076	0.02265	0.00694	0.0	0.0	0.06475	0.0	0.0	0.01728	0.01311	0.0	0.07525	0.12466	0.0	0.0	0.0	0.05569	0.00056	0.0	0.28116	0.0	0.0238	0.07137	0.0	0.0	0.06666	0.0	0.0	0.0	0.11134	0.0	0.0	0.17185	0.0	0.0	0.06526	0.0	0.0	0.0	0.0	0.0
s__Roseburia_hominis	0	0.02844	1.8964	0.0	0.24092	0.26754	0.0	0.24623	0.0	0.0	0.16107	0.05554	0.49801	0.10815	0.07538	0.31678	0.19718	0.07226	0.0	0.01408	0.0	0.0717	0.03956	0.0	0.0	0.1412	0.17237	0.11373	0.54423	0.00306	0.27792	0.151	0.24891	0.04627	0.1577	0.00096	0.04454	0.03006	1.28061	0.19738	0.01684	0.04376	0.00155	0.19903	0.00236	0.47626	0.04319	0.3872	0.2246	0.01468	0.00788	0.10193	0.005	0.00951	0.04092	0.01486	0.0	0.0	0.02362	0.2288	0.2683	0.11527	0.483	1.4055	0.05492	4.30504	0.38609	0.0	0.02414	0.02345	0.02175	0.0	0.14875	0.0	0.0	0.32746	0.01243	0.11839	0.00256	0.0	0.14451	2.13627	0.23421	0.0086	0.33281	0.19439	0.0695	0.15735	0.40622	0.0	0.30427	0.0	0.06502	0.06043	0.0035	0.1077	0.50383	0.00652	0.75084	0.07469	0.34676	0.0	0.17362	0.1889	0.03427	0.79838	0.23536	0.10288	0.0373	0.00496	0.1245
s__Actinomyces_odontolyticus	0	0.02446	0.02111	0.04861	0.00731	0.00137	0.0	0.00054	0.00052	0.0	0.0	0.00105	0.00967	0.00131	0.0	0.0315	0.03953	0.00972	0.0875	0.00019	0.00127	0.0	0.00408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02393	0.0	0.00574	0.00787	0.0	0.16538	0.01581	0.0437	0.01002	0.0	0.0	0.02858	0.00625	0.00815	0.0	0.00516	0.03523	0.01836	0.0	0.02499	0.01013	0.00961	0.00177	0.02486	0.0	0.0013	0.0	0.00162	0.0	0.03512	0.00592	0.0033	0.0	0.0	0.0	0.0	0.0	0.00818	0.00062	0.0	0.00933	0.0	0.0	0.00971	0.0	0.04828	0.01797	0.00766	0.0	0.00472	0.04339	0.00252	0.00021	0.00424	0.00348	0.04143	0.02845	0.0	0.0	0.16704	0.00445	0.0	0.00094	0.0	0.01127	0.0	0.0	0.00132	0.0	0.0	0.01157	0.03631	0.0	0.01581	0.52529	0.0	0.00405	0.00984	0.0	0.0	0.0
s__Parasutterella_excrementihominis	0	0.02443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0146	0.01381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04341	0.0	0.0	0.26336	0.01472	0.0	0.0	0.0	0.0	0.00439	0.0	0.01809	0.0	0.0	0.98993	0.0	0.0	0.87462	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00802	0.0	0.0	0.0	0.20988	0.07752	0.10643	0.00909	0.0	0.0	0.34496	0.44329	0.49184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04483	0.00339	0.00112	0.0	0.0	0.0	0.0	0.02842	0.0	0.0	0.0	0.0	0.00766	0.0	0.00284	0.0	0.0	0.0	0.0	0.0	0.0	0.00596	0.0	0.0	0.0	0.00287	0.0	0.02545	0.0	0.0
s__Bifidobacterium_bifidum	0	0.02366	0.00094	0.0069	0.01362	0.0	0.0	0.0	0.0	0.0	0.00809	0.0	2.29333	0.19565	0.46654	0.01671	0.0	0.00123	0.0072	5.93498	4.00438	0.12119	0.10199	0.0	0.00957	0.01213	0.0117	0.0	0.0	0.00221	0.00571	0.0	0.01006	2.06425	9.66257	0.0	0.01336	0.00052	0.0051	2.15112	0.00574	0.00274	0.01328	1.04072	0.05707	0.00077	0.01111	0.0	0.00065	0.544	0.06884	0.01004	0.02269	0.60666	0.06589	0.00452	0.00212	0.0	0.00808	0.0	0.01672	0.01348	0.43641	0.01427	0.0	0.11447	0.00612	0.0	3.67154	1.19615	4.43816	0.02625	1.02416	0.09775	3.52409	0.0457	0.35432	0.01189	0.0	0.0	0.0	0.0197	1.91949	0.00273	0.02907	0.04236	5.14978	0.05908	0.02599	0.01092	0.01685	41.44517	0.6757	0.05015	0.19499	0.06032	0.02652	1.79809	0.22021	0.92753	0.00156	0.0007	0.0	0.11843	0.00107	0.0	0.00563	0.26188	1.93826	0.01185	0.36349
s__Prevotella_stercorea	0	0.02226	0.0364	0.46767	0.08819	5.47966	0.35138	4.63642	0.50897	0.00641	0.09931	0.01204	0.065	31.06104	0.06122	0.45343	0.95382	0.00201	0.4478	0.00633	0.12787	0.27749	17.15337	3.43859	0.06046	13.3444	0.86431	5.15246	0.02892	0.2158	0.00937	0.00278	0.43194	0.01961	4.08108	0.31439	1.07413	1.14939	0.06673	0.00372	0.1088	0.81411	0.28122	2.32378	0.19099	0.04181	0.5496	0.38856	0.06734	0.47298	0.0494	10.52233	0.33629	0.00445	0.21808	0.64047	0.05828	0.2387	0.01039	0.69204	1.19736	0.01037	0.01851	36.94072	0.02539	0.02755	0.00506	0.01324	0.00297	0.01673	2.68608	0.05889	0.04173	0.12792	0.09474	0.12417	0.45578	0.33771	2.44211	0.0619	0.49941	0.00626	0.04487	0.01835	0.23936	0.34745	0.00969	9.56849	0.02087	3.73012	0.05297	0.00675	0.2104	26.14921	20.17587	16.856	0.58047	0.05124	1.09547	0.51615	6.99366	0.09427	0.01617	0.77758	3.45141	0.27789	0.04471	0.11898	0.01135	1.99037	22.59781
s__Veillonella_dispar	0	0.01686	0.0	0.0133	0.0	0.0	0.01872	0.0	0.0	0.0	0.0	0.0	0.00452	0.0	0.0138	0.01607	0.0	0.0	0.00635	0.0	0.0	0.0	0.00821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00298	0.0	0.0	0.028	0.0	0.0592	0.08188	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.00864	0.01556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00379	0.0	0.01217	0.0	0.0	0.0	0.00674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01092	0.0	0.0	0.0	0.00688	0.00376	0.0	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.01283	0.0	0.0	0.0	0.02961
s__Leuconostoc_mesenteroides	0	0.01655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Victivallis_vadensis	0	0.01639	0.01643	0.0	0.20507	0.69805	0.0	0.0	0.00328	0.24577	0.03088	0.0	0.14799	0.09923	0.0	0.0	0.0	0.0	0.0	0.98447	0.0	0.07439	0.0	0.04626	0.02344	0.26196	0.15465	0.27368	0.0	0.0	0.0	0.0	0.01724	0.00216	4.79816	0.01678	0.0	0.00798	0.0	0.34558	0.16486	0.49081	0.0	0.08375	0.01918	0.0	0.01658	0.0	0.35235	0.0	0.11439	0.10018	0.29027	0.0341	0.10742	0.38443	0.08201	0.82413	0.32527	0.0	0.15832	0.0	0.06602	0.0	0.0	0.0	0.0	0.0	0.0	0.18127	0.00863	0.0	0.0	0.00242	0.00979	0.34014	0.0	0.03461	0.15421	0.0	0.06094	0.0	0.0	0.11867	0.02523	0.08702	0.0	0.0	0.01594	0.0	0.34347	0.0	0.0	0.36864	0.23822	0.0	0.13876	0.02328	0.12309	0.01101	0.00215	0.57722	0.26536	0.25288	0.13971	0.0	0.03756	0.03053	0.0	0.03873	0.0
s__Prevotella_sp_CAG_520	0	0.01444	0.2388	13.30243	0.03421	0.01794	8.57181	0.03712	16.2408	0.07049	0.07129	0.00628	0.11968	0.0	0.17836	18.68703	0.07975	0.00617	14.98495	0.00523	3.37651	6.79577	0.20394	11.76517	1.08848	0.20734	0.67561	0.03983	0.07896	3.05475	0.01458	0.00325	12.72318	0.12819	5.67838	3.21043	29.38931	0.34674	0.25329	0.01035	2.42724	2.52449	5.91318	0.02264	4.2075	0.0139	14.44638	13.41447	0.44887	13.33019	1.30637	0.03197	7.06954	0.01011	5.39496	12.53992	1.22487	6.10307	0.01233	30.262	0.07684	0.0171	0.02011	0.08332	0.04876	0.03593	0.00909	0.05315	0.00937	0.0308	0.01338	0.1371	0.03566	0.0671	0.13853	0.12149	4.9128	9.2724	0.01177	0.03438	12.10559	0.00401	0.01699	0.01833	6.96075	0.07074	0.0112	0.02355	0.01575	0.12726	1.19135	0.00968	8.19906	0.01346	0.13534	0.03893	16.07628	0.05079	0.1264	0.0	0.23331	0.01513	0.0	0.07606	0.21961	8.09386	0.58679	0.37138	0.04827	0.00952	0.03224
