clade_name	NCBI_tax_id	SP_101SPI_T016	SP_104SPI_T016	SP_105SPI_T016	SP_122SPI_T016	SP_122SPT_T016	SP_123SPI_T016	SP_123SPT_T016	SP_124SPI_T016	SP_125SPI_T016	SP_129SPI_T016	SP_129SPT_T016	SP_132SPI_T016	SP_132SPT_T016	SP_133SPT_T016	SP_143SPI_T016	SP_143SPT_T016	SP_144SPI_T016	SP_148SPI_T016	SP_161SPI_T016	SP_162SPI_T016	SP_162SPT_T016	SP_163SPI_T016	SP_163SPT_T016	SP_164SPI_T016	SP_164SPT_T016	SP_184SPI_T016	SP_184SPT_T016	SP_186SPI_T016_R	SP_187SPI_T016	SP_187SPT_T016_R	SP_189SPI_T016	SP_191SPI_T016	SP_201SPI_T016	SP_201SPT_T016	SP_221SPT_T016_R	SP_222SPI_T016	SP_224SPI_T016	SP_224SPT_T016	SP_230SPI_T016	SP_241SPT_T016	SP_242SPI_T016	SP_242SPT_T016_R	SP_243SPI_T016	SP_261SPI_T016	SP_261SPT_T016	SP_262SPI_T016	SP_262SPT_T016	SP_264SPI_T016	SP_281SPI_T016	SP_282SPI_T016	SP_282SPT_T016_R	SP_283SPI_T016	SP_283SPT_T016	SP_284SPI_T016	SP_284SPT_T016	SP_285SPI_T016	SP_285SPT_T016	SP_286SPI_T016	SP_286SPT_T016	SP_287SPI_T016	SP_287SPT_T016	SP_288SPT_T016	SP_302SPI_T016	SP_302SPT_T016	SP_303SPI_T016	SP_303SPT_T016	SP_304SPI_T016	SP_305SPI_T016	SP_305SPT_T016	SP_321SPI_T016	SP_321SPT_T016	SP_322SPI_T016	SP_322SPT_T016	SP_323SPI_T016	SP_323SPT_T016	SP_324SPI_T016	SP_324SPT_T016	SP_325SPI_T016	SP_326SPI_T016	SP_343SPI_T016	SP_343SPT_T016_R	SP_344SPI_T016_R	SP_344SPT_T016	SP_345SPI_T016	SP_345SPT_T016	SP_361SPI_T016	SP_361SPT_T016	SP_363SPI_T016_R	SP_381SPI_T016	SP_381SPT_T016	SP_382SPI_T016	SP_382SPT_T016	SP_383SPI_T016	SP_383SPT_T016	SP_384SPI_T016	SP_384SPT_T016	SP_385SPI_T016	SP_385SPT_T016	SP_386SPI_T016	SP_386SPT_T016	SP_387SPI_T016	SP_387SPT_T016	SP_388SPT_T016	SP_389SPI_T016	SP_401SPI_T016	SP_401SPT_T016	SP_402SPT_T016	SP_403SPT_T016	SP_502SPI_T016	SP_502SPT_T016	SP_503SPT_T016	SP_601SPI_T016	SP_602SPI_T016
s__Slackia_exigua	0	0.0028	2.24362	0.0	0.0	0.0	0.0	0.09897	0.0	0.04866	0.0	0.0	0.0	0.0	0.0	0.0957	0.0	0.0	0.0	0.0	0.08808	0.0	0.09275	0.37591	0.0	0.0	0.0	0.1061	1.13659	0.82391	0.29962	0.00069	0.0	0.0	0.0	0.0	0.0	4.21148	1.11669	0.0	0.0	0.0	0.0	0.0	0.0	0.02399	0.0	0.0	0.06334	0.03255	0.0	0.0	0.0	0.0414	0.0	0.0	0.0254	0.62842	0.0	0.0	0.0	0.08526	0.0	0.0	0.0	0.0	0.0	0.0	0.04784	0.0	0.0	0.0	0.0	0.09019	1.72968	0.0	0.0	0.0	0.06507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.77182	0.0	0.0	0.0	0.0	0.0	0.0	0.0344	0.0	0.11446	0.0	0.0	0.0	0.2752	0.82866	0.04911	0.0	0.0	0.0	0.0	0.13901	0.0	0.0	0.0	0.0	0.0204
s__Selenomonas_infelix	0	0.00278	0.0	0.0	0.34898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00792	0.0	0.0	0.00892	0.0	0.0	0.0068	0.01098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0318	0.0008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00385	0.0	0.0	0.02252	0.0	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06028	0.0	0.03601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036	0.0	0.0	0.0	0.0	0.0	0.0	0.05242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_sp_HPA0247	0	0.00247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00387	0.00166	0.0	0.0	0.03488	0.0	0.0	0.0	0.0	0.00295	0.0174	0.0	0.02426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04624	0.0	0.00039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Granulicatella_adiacens	0	0.00228	0.0	0.02447	0.0	0.0	0.0	0.0	0.02911	0.0	0.0	0.0	0.0	0.0	0.0	0.00155	0.30474	0.0	0.0	0.0428	0.0114	0.00449	0.01903	0.14965	0.01876	0.161	0.0	0.0	0.0	0.0	0.02243	0.00724	0.0	0.0	0.0	0.09031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0522	0.0	0.0138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01743	0.0	0.00849	0.0	0.0	0.0	0.0	0.03397	0.0	0.0	0.0	0.0	0.0	0.0058	0.0	0.0	0.0	0.28288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03229	0.0	0.0	0.0
s__Leptotrichia_sp_oral_taxon_212	0	0.00193	0.0	0.0	0.42214	0.0	0.0	0.0	0.06037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09055	0.01503	0.0	0.0	0.08918	0.00313	0.0	0.0	0.0	0.0	0.0	0.01665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.0	0.0	0.04788	0.0	0.0	0.0	0.0	0.0	0.06483	0.0	0.09968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24814	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03426	0.0	0.0	0.0	0.0	0.0	0.0	1.05302	0.0	0.09901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07676	0.0	0.00609
s__Kingella_oralis	0	0.00155	0.0	0.0	0.0	0.0	0.0	0.0	0.12653	0.0	0.0	0.0	0.10834	0.0	0.0	0.0	3.61523	0.0	0.0	0.25751	0.0	0.00624	0.10636	0.05662	0.00923	0.0	0.0	0.0	0.0	0.0	0.01896	0.0	0.00144	0.0	0.0	0.17406	0.0	0.0	0.0	0.0	0.11194	0.0	1.06846	0.0	0.0	0.00119	0.0	0.0	0.0	0.0	0.0	0.0268	0.0	0.0	0.0	0.31997	0.0	0.0	0.0	0.0	0.0	0.03282	0.00142	0.0	0.05215	0.0	0.0	0.0	0.0	0.07884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07678	0.0	0.66001	0.0	0.0	0.0	0.0	0.28638	0.0	0.0	0.0	0.14301	0.0	0.0	0.0	0.0	0.0	0.98919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02732	0.0	0.00707
s__Atopobium_rimae	0	0.00136	0.0	0.0	0.0	3.17549	0.0	5.34283	0.0	0.0	0.02615	0.68997	0.0	0.0	0.51338	16.44798	0.2272	0.0	0.0	0.00558	0.61103	0.00627	0.61863	0.07382	0.0	0.0	0.0	0.05477	0.14073	3.64349	0.01779	0.07936	0.0	0.30271	0.0	0.0	0.0	0.0	0.0	0.28694	0.01335	0.0	0.00663	0.0	0.0	0.0	0.0	0.0	0.0	1.98738	0.0	0.17389	0.59968	0.66313	0.0	0.0	4.4133	0.18591	49.81416	1.1307	0.0	1.06699	0.0	0.40742	0.09216	0.0	1.83113	0.0	0.01016	0.0	0.53471	0.03016	0.0	0.04511	12.17343	0.0	0.0	0.0	4.76224	0.24933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19463	0.0	0.10751	0.0	0.0	0.0	0.08935	0.0449	0.0	2.62409	0.0	3.02413	0.0	6.88805	12.66108	0.0	0.0	0.0	0.0	0.0	12.68252	0.0	0.0	0.01137	0.82354	0.02081
s__Selenomonas_sp_oral_taxon_138	0	0.00118	0.0	0.0	0.0	0.0	0.0	0.0	0.03565	0.0	0.0	0.0	0.0	0.0	0.0	0.05948	0.0	0.0	0.0	0.00222	0.0	0.0	0.0	0.01442	0.0	0.0	0.0	0.0123	0.0	0.0	0.01086	0.0178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114	0.0	0.0	0.01672	0.03388	0.0	0.00805	0.0	0.01266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09686	0.00054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11486	0.0	0.0	0.0	0.0	0.00355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0028
s__Streptococcus_infantis	0	0.00095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03904	0.0	0.0	0.0	0.0	0.0	0.0	0.01212	0.02761	0.03032	0.0	0.12136	0.00347	2.37812	0.0	0.0	0.09183	0.0	0.0	0.01154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01423	0.0	0.0	0.0	0.0	1.52445	0.0	0.0	0.0	0.04883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.00922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06283	0.0	0.00196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071
s__Actinomyces_graevenitzii	0	0.00089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Corynebacterium_durum	0	0.00088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03949	0.00047	0.0	0.0	0.0	9.73806	0.26994	0.0	0.0	0.02034	0.0	0.0	0.0	0.0	0.0	0.0	2.76818	0.0	10.44499	0.0	0.0	0.0817	0.0	0.2284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45603	0.0	0.0	0.0	4.80854	0.0	0.0	0.0	0.0	0.0	0.0	12.2805	0.0	0.0	0.0	0.0	0.0	0.0	0.53731	0.0	1.21234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12734	0.0	0.0	0.0	1.95654	0.0	0.0	0.33285	0.0	0.42163	0.0	0.0	0.0	0.00336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.52197	0.0	0.0	0.0	0.0	0.0	0.00717
s__Prevotella_salivae	0	0.00054	0.0	0.00233	0.0	0.0	0.0	0.01978	0.0	0.0	0.0	0.0	0.0	0.0	0.0139	0.00988	0.0	0.0	0.0	0.06169	0.145	0.0	0.03873	0.0	0.0	0.0	0.0	0.0	0.0	0.02121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01373	0.0	0.0	0.00885	0.0	0.0	0.0	0.07666	0.0	0.00216	0.68625	0.6719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25668	0.0	0.0	0.0	0.00186	0.0	0.07468	0.17392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01738	0.0	0.0009
s__Leptotrichia_hofstadii	0	0.00036	0.0	0.09294	1.13157	0.0	0.0989	0.0	0.26312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03653	0.0	0.0	0.06382	0.03573	0.00174	0.0	0.0	0.10156	0.00641	0.0	0.0	0.0	0.0	0.26465	0.00334	0.00211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01243	0.0	0.00825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33654	0.00359	3.55621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53826	0.15591	0.0	0.0	0.0	0.0	0.0	0.0	0.03574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96718	0.0	0.0	0.0	0.0	0.0	0.0	0.24366	0.0	0.20118	0.0	0.0	0.0	0.0909	0.0	0.0	0.0	0.01153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00705	0.0	0.0	0.0059	0.0	0.03486
s__Selenomonas_sp_oral_taxon_892	0	0.00021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.00244	0.04292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.00069	0.0	0.0	0.0	0.02358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Porphyromonas_gingivalis	0	0.0	31.00512	0.0	4.86658	0.0	0.20327	0.02664	0.0	0.0	0.0	51.84007	0.0	0.0	0.0	1.336	0.0183	21.73229	0.86748	0.0	0.0	0.11016	0.90316	19.44173	0.0	0.04451	0.0	14.24681	0.0	0.0	0.08785	0.0	0.0	0.0	0.0	0.0	32.59057	7.87277	62.40393	0.0	0.0	0.0	0.0	0.0	60.78579	1.3156	49.01831	0.0	45.78723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.73484	0.14198	0.0	39.92888	0.0	45.9799	3.09249	0.00438	32.69267	0.00285	3.11757	0.0	29.72308	2.24912	4.0928	23.21496	0.0	0.0	0.0	0.0	43.14431	0.0	39.0587	0.0	0.0	0.0	0.0	3.9758	5.95568	0.0	0.0	0.0	4.6214	35.44038	0.0	13.44995	0.00085	6.39946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.19214	0.0
s__Desulfobulbus_oralis	0	0.0	26.93911	0.0	0.43695	0.04487	0.0	0.00902	0.0	4.30577	0.0	0.0	0.0	0.0	0.0	0.28791	0.0	0.0	0.0	0.0	0.0	0.0	0.248	0.53964	0.0	0.00437	0.0	1.78019	0.0	0.0	0.02052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.30302	0.0	0.0	0.0	0.0	0.44857	0.6789	0.0	0.0	4.98433	0.0	0.87322	0.0	0.0	0.0	0.0	0.0	0.05047	13.47879	0.0	0.0	8.88598	0.02178	0.0	0.55692	0.0	0.0	0.0	0.70526	11.56122	0.0	2.28909	0.0	0.0	0.0	0.39249	0.49835	9.38409	0.0	0.24163	0.0	2.35856	0.0	0.0	0.0	0.0	0.0	0.0	0.2223	0.0	0.0	0.0	3.28177	1.18194	2.38757	0.0	0.97777	0.0	0.90142	0.0	0.4892	0.0	0.34105	0.0	0.0	8.38645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22567	0.00173
s__Tannerella_forsythia	0	0.0	18.29082	0.0	0.48029	0.52343	0.0	0.2608	0.0	1.47937	3.1271	0.0	0.0	0.0	0.0	0.16298	0.0	9.1783	0.0	0.0	0.16459	0.01041	2.54419	4.96098	0.0	0.02228	0.0	3.16359	0.00663	0.0	0.03222	6.13317	0.0	0.0	0.10785	0.0	0.0	0.775	4.81738	3.13301	0.0	0.95663	0.0	0.0	10.62438	3.3181	0.0	0.0	3.38772	5.05564	0.0	0.0	0.0	0.0	0.0	0.0	1.77458	25.59342	0.0	0.0	16.62914	0.01887	0.0	8.86793	0.0	15.04634	0.0	12.34068	10.92957	0.0	22.38557	0.0	0.0	1.43936	0.0689	33.4411	19.45134	0.0	0.8277	7.57501	0.12796	0.0	14.93243	0.0	0.16593	0.0	0.57479	1.13261	0.03097	0.0	0.0	3.37295	1.12344	14.2279	0.0	3.07824	0.0	8.35391	0.0	7.6513	0.0	4.49795	0.01717	0.05798	0.0	0.0	0.0	0.0	0.0	17.06233	0.0	0.0	3.83679	0.0
s__Anaerolineaceae_bacterium_oral_taxon_439	0	0.0	7.86079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24627	0.0	0.0	0.0	0.0	0.00304	0.0	0.04147	0.01399	0.0	0.0	0.0	0.10166	0.0	0.0	0.0	0.0	0.0	0.0	0.07974	0.0	0.0	0.18393	0.94312	0.0	0.0	0.0	0.0	0.0	0.67299	0.03104	0.0	0.0	0.08774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28581	0.0	0.0	0.1909	0.0	0.03522	0.0	0.0547	2.55961	0.0	0.50621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03819	0.0	0.0	0.93369	5.52729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87923	0.0	0.06454	0.0	0.32471	0.0	0.0	0.0	0.00817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20456	0.0
s__Mogibacterium_timidum	0	0.0	3.94263	0.0	0.0	0.0	0.0	0.10996	0.0	1.04465	0.0	0.0	0.0	0.0	0.0	1.29967	0.0	0.0	0.0	0.0	0.1178	0.0	0.73996	0.70072	0.0	0.0	0.0	0.39448	0.0	0.0	0.00786	0.0	0.0	0.0	0.0	0.0	2.29908	0.0	0.14705	1.64394	0.0	13.59848	0.0	0.0	0.0	0.0	21.60586	0.13269	0.0	0.17707	0.0	0.00984	0.0	0.0	0.0	0.0	0.23961	0.28806	0.0	0.0	1.78091	0.75865	0.0	5.23198	0.0	0.02875	0.0	0.29833	9.21422	0.0	0.0	0.0	2.09915	0.33193	0.90153	1.79784	0.0	0.0	0.06459	0.0	6.79332	0.0	0.0	0.0	0.0	0.0	0.0	0.85233	0.21574	0.0	0.0	0.54978	0.3385	0.0	0.00325	0.50148	0.0	1.82003	0.0	5.51127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11632	0.0
s__Fretibacterium_fastidiosum	0	0.0	3.47694	0.0	0.21017	0.25978	0.0	0.0386	0.0	2.05687	1.68227	2.28578	0.0	0.0	0.0	0.62198	0.0	0.0	0.0	0.0	0.0	0.0	0.48721	0.30099	0.0	0.01136	0.0	2.23012	0.0	0.9911	0.16133	0.17862	0.0	0.33337	0.0	0.0	0.0	0.93518	10.12555	0.27465	0.0	0.61337	0.0	0.0	0.55988	0.12008	0.0	0.0	1.37795	0.90588	0.24561	0.00086	0.0	0.0	0.0	0.0	0.55818	4.09341	0.0	0.0	32.34976	0.27212	0.0	2.69714	0.0	8.41105	0.0	1.48929	3.39569	0.0	5.46723	0.0	1.90819	0.35892	0.84194	1.94074	9.06545	0.0	0.76065	1.0708	14.68575	0.6646	1.49698	0.0	19.26615	0.0	2.08758	0.0823	1.03957	0.0	0.0	16.61648	3.35959	8.4883	0.00859	1.42025	0.0	4.29286	0.0	2.27853	0.0	1.30035	0.0	3.0582	6.17681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.37037	0.03003
s__Eubacterium_nodatum	0	0.0	1.69386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.58385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00328	0.0	2.57237	0.0	0.0	0.00248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35116	0.0	0.0	13.62464	0.0	0.0	0.10632	0.62302	15.55836	0.0	0.0	0.92128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74779	0.08368	0.0	3.04137	0.0	0.90855	0.0	0.0	4.80719	0.0	1.02868	0.0	0.0	0.08543	0.0	0.0	3.46267	0.0	0.44191	0.0	2.00778	0.0	0.0	0.0	0.0	0.0	3.29244	0.10796	0.28628	0.0	0.0	8.68698	0.39729	1.63914	0.0	2.98266	0.0	0.4225	0.0	2.49738	0.00054	0.12409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61042	0.0
s__Parvimonas_micra	0	0.0	1.07226	0.0	0.02007	0.20671	0.0	0.36798	0.0	0.08506	1.3617	1.04415	0.0	0.0	0.61322	2.10263	0.0	2.98757	0.0	0.02102	0.0881	0.0	1.06014	0.87955	0.0	0.00232	0.16184	0.22492	0.25656	0.88438	1.35345	0.00537	0.0	0.05082	0.0	0.0	25.86895	3.4995	2.37845	0.0	0.0	17.70088	0.00125	0.0	0.08988	9.59057	0.0	0.0	3.21408	3.03766	0.17564	0.06931	0.0	0.03343	0.0	0.0	0.9747	0.0	0.0	0.0	2.01461	1.08279	0.0	0.34482	0.0	0.32243	4.8946	1.24305	0.26038	0.0	0.15068	0.0	0.0	0.36177	3.29456	0.7943	0.20945	0.0	0.32544	0.01856	0.10892	1.79768	0.04346	0.0	0.0	0.38453	6.20594	0.0	1.20872	0.0	0.04845	0.67106	0.70565	0.91795	0.02026	0.36779	0.0	0.5524	0.0	6.86838	0.02041	0.07582	0.26989	0.18229	0.0	0.0	0.0	0.0	0.01921	0.97866	0.05321	0.00328	0.39233	0.00494
s__Dialister_pneumosintes	0	0.0	1.00297	0.0	0.0	0.00734	0.0	0.23364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13146	0.0	0.0	0.0	0.0	0.08539	0.0	0.88633	0.27259	0.0	0.0	0.0	0.0	0.0	0.09642	0.18319	0.04397	0.0	0.0	0.0	0.0	0.0	0.0	0.75612	0.0	0.0	0.0	0.0	0.0	0.0022	0.14927	0.0	0.0	0.0	1.13573	0.0	0.0	0.0	0.01078	0.0	0.0	0.08619	0.0	0.0	0.0	0.0	0.11652	0.0	0.0	0.0	0.0	0.0	0.0	0.01977	0.0	0.76957	0.0	0.0	0.91772	0.08421	0.0	0.0	0.0	0.11703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01172	0.0	0.0	0.0	0.0	0.0	0.01137	0.0	0.0	1.03376	0.0	0.0	0.0	1.84096	0.02171	0.0	0.0	0.0	0.0	0.0	1.5792	0.00175	0.0	0.0	0.0	0.0
s__Selenomonas_sputigena	0	0.0	0.36385	0.29199	0.23517	0.3415	0.0	0.3097	0.0	0.0	0.0	0.0	0.0	0.0	2.96582	1.00474	0.0	0.0	0.0	0.05251	0.0	0.00827	0.49864	0.04181	0.0	0.0	0.0	0.35572	0.0	2.23008	0.08225	3.49264	0.0	0.0	0.0	0.0	0.0	0.0	0.2166	0.0	0.0	0.2425	0.03481	0.0	0.0	0.40906	0.0	0.0	0.28809	0.2407	0.0	0.24854	1.16232	0.05781	0.0	0.0	0.83867	0.0	0.0	0.0	0.22575	1.28494	0.0	0.0	0.0	0.49597	0.0	0.0	0.00684	0.0	0.0	0.31219	0.0	0.61155	0.10069	0.0	0.0	0.0	0.23205	0.13724	0.0	0.0	0.0	1.42108	0.0	0.0	0.0	0.0	0.23771	0.0	0.80651	0.0	0.62522	0.00987	0.02423	0.22793	0.0	0.0	0.0	0.0	0.02802	0.0	0.12974	0.68891	0.0	0.0	0.0	0.0	0.0437	0.09927	0.00557	1.05514	0.0	0.004
s__Capnocytophaga_granulosa	0	0.0	0.0	16.64188	12.2863	0.0	1.17668	0.0	12.17288	0.0	0.0	0.0	0.11173	0.0	0.0	0.0	1.81455	0.0	0.0	0.46552	3.0103	0.25503	0.0	0.0	0.24038	0.00341	0.0	0.0	0.00865	0.0	0.21363	0.78133	0.95949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32088	0.0	0.0	0.22205	0.0	0.0	0.0	0.21946	0.0	0.27723	0.0	1.90019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01676	0.00764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58995	0.0	0.13521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00961	0.0	0.0	0.0	0.0	0.0
