clade_name	NCBI_tax_id	AS100raw	AS101raw	AS103raw	AS104raw	AS105raw	AS106raw	AS108raw	AS109raw	AS10raw	AS111raw	AS113raw	AS114raw	AS115raw	AS116raw	AS117raw	AS119raw	AS11raw	AS120raw	AS121raw	AS122raw	AS123raw	AS126raw	AS127raw	AS128raw	AS12raw	AS130raw	AS131raw	AS132raw	AS133raw	AS134raw	AS136raw	AS137raw	AS138raw	AS15raw	AS17raw	AS18raw	AS19raw	AS20raw	AS21raw	AS22raw	AS24raw	AS25raw	AS26raw	AS28raw	AS29raw	AS2raw	AS31raw	AS34raw	AS35raw	AS36raw	AS37raw	AS38raw	AS3raw	AS40raw	AS41raw	AS42raw	AS43raw	AS45raw	AS46raw	AS48raw	AS49raw	AS4raw	AS50raw	AS51raw	AS54raw	AS56raw	AS57raw	AS58raw	AS5raw	AS61raw	AS62raw	AS63raw	AS64raw	AS65raw	AS66raw	AS67raw	AS68raw	AS6raw	AS71raw	AS73raw	AS74raw	AS76raw	AS77raw	AS78raw	AS79raw	AS80raw	AS81raw	AS82raw	AS84raw	AS90raw	AS92raw	AS94raw	AS96raw	AS97raw	AS98raw	AS99raw	AS9raw
s__Sellimonas_intestinalis	0	0.27697	0.0	0.00524	0.0	0.06211	0.0	0.05486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01146	0.0	0.0	0.0	0.0	0.0	0.0467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00976	0.0	0.22442	0.04304	0.0	0.0	0.0254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02141	0.0	0.0	0.0	0.03135	0.0	0.02407	0.00812	0.0	0.0	0.0	0.0	0.0	0.0
s__Blautia_wexlerae	0	0.23138	2.12041	0.14025	0.58528	1.5893	0.08924	4.33648	0.08347	0.20776	4.74455	0.06425	0.0	0.01788	0.52747	1.09506	0.08598	0.11835	0.463	0.33881	0.11711	0.30752	0.14905	0.22932	0.17644	0.11435	0.0178	0.2248	0.54712	0.10236	0.10905	0.01716	0.02338	0.00589	0.2538	0.0609	0.04543	1.36681	0.37119	0.53019	0.31945	0.20988	0.03181	0.0767	0.27629	0.07872	0.02818	0.08837	0.01159	0.04713	0.78772	0.57538	0.18216	0.12758	0.43879	0.04369	0.4084	0.35042	1.15251	0.00256	0.57088	0.16601	0.18492	0.08387	0.39943	0.03877	0.25217	0.01454	0.0614	0.77665	0.21637	0.06419	0.244	0.006	0.16497	0.02189	0.13505	0.09451	0.05723	0.03497	0.24746	0.16635	0.10833	0.01378	0.03078	0.1892	0.21952	0.20343	0.17538	0.01241	0.07973	0.07728	0.02205	0.1923	0.10112	0.02315	0.18577	0.22868
s__Escherichia_coli	0	0.22198	0.24197	0.84034	0.0	0.0	0.0	0.16579	0.0572	6.33398	1.95305	0.0	14.20899	0.01056	0.0	8.63109	0.15763	0.05073	0.0	0.00107	0.44193	0.45249	5.49731	7.65059	0.62255	0.02543	3.4349	0.04769	0.15429	0.03694	0.46502	0.0	0.21756	0.88996	0.0	0.8768	0.16362	1.30675	0.1007	0.01526	0.24216	1.16105	2.02525	0.89279	0.68788	0.18539	0.33323	0.36516	0.10842	0.00729	0.85352	0.42966	0.14599	1.35185	0.14233	0.95312	0.10009	0.13385	4.18433	0.01288	1.86531	0.02284	0.07223	0.00715	0.24328	0.0579	0.11056	0.03684	0.085	0.1092	0.01207	0.37708	0.01357	1.14337	0.01586	0.0339	0.05075	0.03835	0.16622	0.03738	0.79646	0.34239	0.24826	0.01324	0.31378	0.67899	10.8828	0.55397	0.53083	0.03012	0.22983	0.0	0.46454	0.03334	0.02385	0.5719	0.05422	0.01115
s__Odoribacter_splanchnicus	0	0.20823	0.03065	0.0	0.0	1.13929	0.0	0.0513	0.25549	0.0	0.00394	0.57396	0.0	0.20346	0.80835	0.0	0.14936	2.01742	0.29561	0.6873	0.3416	0.0	0.0	0.0	0.61831	0.17235	0.0	0.60836	0.43172	0.53248	0.0	0.89011	0.05115	0.08303	0.01166	0.79973	0.0	0.0	0.0	0.28262	0.05308	0.62306	0.97918	0.73944	0.00742	0.32925	0.51474	0.84167	1.38213	0.0	0.0	0.0	0.07449	0.0	1.71223	0.0	0.01513	0.0205	0.0	0.03117	0.02279	0.0	0.51785	0.14747	0.11294	0.20465	0.25401	0.14674	2.2354	0.0	0.0	0.00563	0.29416	0.0	0.56325	0.0	0.06141	0.70525	0.48623	0.0	0.30754	0.00888	0.0	0.20571	0.39036	0.10206	0.0	0.0	0.0	0.23112	0.51532	0.15774	0.12067	0.36734	0.75977	1.61576	0.80522	0.06786
s__Bifidobacterium_pseudocatenulatum	0	0.17363	0.62821	12.55263	0.67924	2.00167	9.77633	0.00463	0.00963	29.75906	0.01407	1.42978	0.0	0.0	0.0	0.00694	0.0	0.36314	0.27382	0.2205	0.0	2.06746	0.19278	3.08485	11.7919	0.4845	3.03845	0.0	1.30654	0.0	0.99015	0.64353	0.15251	6.16125	0.0	0.1069	0.46377	2.96368	2.37284	0.79601	2.67957	0.04756	0.10114	0.03863	0.00244	0.5052	4.31868	0.0	0.0	1.12658	0.0	0.0	0.31018	1.56677	0.00926	0.00022	2.9954	0.0071	3.37852	0.00105	3.30792	6.53112	0.13354	0.59754	0.0	2.48633	0.62935	0.28809	0.01009	0.6107	0.0	3.08424	0.06354	0.0	0.00787	0.48921	0.01327	0.00078	0.06391	0.00393	1.48745	3.1745	0.35997	0.01685	0.25651	9.14137	0.03613	0.27442	1.17067	0.36416	1.36487	0.86256	4.23823	0.07151	0.39565	0.01201	0.9414	1.1413
s__Coprococcus_catus	0	0.15466	0.0	0.06535	0.0	0.0	0.32993	0.0	0.012	0.0	0.0	0.00963	0.0	0.08528	0.0	0.0	0.0	0.0466	0.08691	0.0	0.0	0.0	0.0	0.0	0.1247	0.01921	0.0	0.07124	0.00861	0.41021	0.13627	0.085	0.08439	0.0007	0.0	0.06183	0.04777	0.10695	0.15915	0.28554	0.07666	0.13072	0.0	0.02656	0.0	0.10119	0.03212	0.0	0.0	0.28465	0.03423	0.0	0.03836	0.06454	0.0	0.0	0.0	0.0	0.59217	0.00995	0.0076	0.19181	0.05238	0.0	0.0	0.02189	0.05999	0.0	0.00083	0.0	0.26243	0.0	0.04735	0.04062	0.1412	0.02008	0.11021	0.0	0.03839	0.01911	0.07564	0.09983	0.07327	0.05862	0.04348	0.06146	0.0	0.0	0.0	0.0	0.06162	0.02738	0.00755	0.05625	0.08792	0.0106	0.08453	0.01211
s__Eubacterium_rectale	0	0.13348	0.1844	0.36211	0.0	8.08281	0.1247	0.0	0.03004	0.00113	0.0	1.8976	0.52623	0.00237	0.0	0.0	0.74937	0.12074	2.50279	2.7845	0.0	0.47059	0.21901	10.85693	0.00131	0.27904	0.04558	0.02133	0.00053	2.94547	2.5033	2.68897	0.09403	0.0	0.14761	1.06269	0.01488	0.08763	0.05534	0.0	0.11784	1.4047	6.7288	1.872	0.0036	0.0	0.7986	0.0	0.06338	0.05614	1.18519	0.00104	1.30261	0.0	0.20712	0.01221	10.48984	0.08698	1.04488	0.29575	0.20081	3.40361	8.25945	0.73018	0.0	1.6096	0.34472	0.0	1.60825	1.80312	0.0	0.02639	0.00449	0.36183	0.00907	0.02104	0.02262	3.44255	0.16834	0.01591	0.05638	0.75852	0.0	0.68544	3.08807	0.0	0.01372	0.0	0.71295	0.27231	11.01525	10.62523	0.0	0.13294	0.69142	0.09806	1.19255	0.61673
s__Alistipes_putredinis	0	0.13208	0.20978	0.00955	0.0	6.4937	0.33798	0.28094	3.35456	0.00326	0.02637	4.16314	1.412	0.00402	0.07793	0.00153	2.77662	5.41415	2.27111	14.88668	6.96592	0.0	0.0	0.0	5.25136	0.27111	0.0	10.68257	9.02495	5.35998	0.00178	0.06101	0.09129	0.00176	1.59706	13.54055	0.00751	0.00132	0.1538	0.02941	1.38007	0.14234	0.0105	5.5555	0.00059	5.86748	2.78417	9.99486	9.82281	0.0	0.00942	0.00966	0.06076	0.0	1.9971	0.0	5.97214	0.14531	0.0	0.0584	0.21675	0.0048	0.11522	6.73183	0.1223	4.06237	0.01392	2.88327	0.10372	0.18453	0.0	0.0069	3.50072	0.0	6.75107	0.00342	3.26682	0.0	0.47096	0.0	6.87232	0.05426	0.0	2.0673	0.01801	0.0	0.02481	0.01675	1.30469	3.09291	5.88304	3.00545	3.09066	12.48931	15.22382	10.37619	8.59378	7.61103
s__Haemophilus_parainfluenzae	0	0.12645	0.06785	0.0	0.0	0.0	0.01032	0.63781	0.0	0.24517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01293	0.01106	0.29215	0.0	0.19235	0.05884	0.0	0.0	0.00152	0.0	0.00744	0.0	0.01282	0.02066	0.0368	0.02511	0.0	0.00205	0.18058	0.00613	0.00109	0.02189	0.02595	0.01716	0.12274	0.01219	0.0	0.03974	0.0	0.0284	0.10003	0.0	0.01326	0.0149	0.01713	0.10154	0.0	0.0905	0.11215	0.00585	0.05172	0.03783	0.0	0.34834	0.0	0.0	0.00271	0.0	0.0	0.02652	0.07519	0.00494	0.01358	0.01847	0.0	0.12176	0.00241	0.0	0.39079	0.01057	0.0	0.09277	0.09467	0.0	0.00075	0.0	0.0	0.0	0.0	0.25821	0.0	0.03786	0.01643	0.0	0.0	0.0	0.0	0.00781	0.01103
s__Eggerthella_lenta	0	0.12167	0.05887	0.17991	0.0	0.02897	0.0066	0.03459	0.02239	0.0	0.0	0.0	0.0	0.08758	0.07725	0.0	0.0969	0.0	0.00409	0.01133	0.08842	0.10848	0.05718	0.06651	0.04511	0.0	0.0	0.0	0.00629	0.03048	0.05697	0.0	0.0	0.05454	0.0184	0.00954	0.0	0.03041	0.13416	0.03702	0.0	0.0	0.12346	0.0	0.43937	0.0	0.01407	0.00498	0.0174	0.0	0.0	0.02275	0.02776	0.01001	0.00459	0.0	0.02389	0.02906	0.00115	0.0	0.03018	0.02549	0.0	0.01412	0.0	0.01496	0.00035	0.03673	0.0	0.00909	0.14856	0.12975	0.01656	0.4532	0.05797	0.0	0.01419	0.08015	0.05914	0.04302	0.08885	0.01103	0.10828	0.0	0.00553	0.1111	0.00062	0.08607	0.1574	0.10055	0.02012	0.0	0.0708	0.0	0.0	0.01201	0.0	0.00579
s__Clostridium_asparagiforme	0	0.11447	0.01474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02725	0.0	0.0	0.00124	0.0	0.0	0.00587	0.00216	0.0	0.0	0.0	0.02382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01666	0.0	0.02273	0.0	0.0	0.0172	0.0	0.0	0.0	0.0	0.0	0.0	0.01948	0.0	0.03691	0.0	0.0	0.0	0.0	0.0	0.0	0.01214	0.00066	0.00177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01012	0.0	0.08133	0.0	0.0	0.03186	0.0702	0.0	0.0	0.00864	0.00113	0.0	0.06595	0.0	0.01298	0.0	0.01518	0.0	0.0	0.0	0.08777	0.00741	0.0	0.0121	0.04823	0.0	0.0	0.00242	0.0	0.0
s__Streptococcus_pasteurianus	0	0.11211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01185	0.0	0.0	0.0	0.0	0.0	0.0	0.57241	0.0	0.0	0.0	0.0	0.02531	0.0	2.84114	0.0	0.0	0.0	0.0	0.00373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01633	0.0	0.0	0.0	0.0	0.0	0.0	0.02263	0.0	0.02901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00197	0.00117	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Absiella_dolichum	0	0.0996	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06331	0.0	0.0	0.0	0.0	0.0	0.13924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16753	0.0	0.0	0.0	0.00748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Anaerotignum_lactatifermentans	0	0.0993	0.0	0.0	0.0	0.03002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00941	0.0	0.0	0.0	0.49402	0.0	0.0	0.28874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_sp_CAG_242	0	0.09409	0.0	0.0	0.0	0.03966	0.0	0.0	0.0	0.0	0.0	0.0	0.09785	0.0	0.0	0.0	0.0	0.02305	0.0	0.16424	0.02454	0.0	0.0	0.0	0.0	0.0	0.0	0.33234	0.43635	0.14632	0.0	0.0	0.23774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00257	0.03626	0.0	0.06593	0.0	0.1634	0.0	0.0	0.02726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42533	0.0	0.20099	0.0	0.18689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09115	0.0	0.0	0.0	0.10267	0.0	0.0	0.0	0.00969	0.0	0.0	0.00611	0.18904	0.12176	0.06955
s__Eubacterium_dolichum_CAG_375	0	0.092	0.01514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06937	0.0	0.0	0.0	0.0	0.0	0.14534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036	0.0	0.00214	0.0	0.0	0.0	0.0	0.0	0.17918	0.0	0.0	0.0	0.00657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Blautia_sp_CAG_257	0	0.0905	0.07204	0.0	0.0	0.01499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08213	0.0	0.0	0.0	0.00687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02699	0.0	0.05688	0.0	0.0	0.15983	0.0	0.0	0.0	0.0	0.0	0.0	0.06003	0.0	0.0	0.0	0.00315	0.0	0.0	0.0	0.0	0.00173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.0	0.0	0.0	0.0	0.05986	0.02056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnospira_pectinoschiza	0	0.0894	12.28159	0.49665	0.0	0.00656	15.83365	8.91035	0.48849	1.01771	0.0	3.50751	0.0	0.0	0.0	0.00614	0.37502	0.0	0.07944	1.11123	0.0	5.2358	0.88187	0.0039	4.18182	1.07561	1.24049	1.05176	0.05089	0.00365	6.77386	1.03075	0.00147	1.04875	0.21222	0.62311	0.39593	3.05059	0.07903	0.0	2.18542	2.17883	0.00083	2.9457	4.02605	2.0486	0.0073	0.01376	5.67658	0.01916	2.33139	0.47236	0.04325	0.00076	0.00383	2.38532	0.00274	0.0	6.12199	1.24596	0.00074	0.00051	1.46519	0.0	0.0	1.04811	0.0	0.0	0.0	4.14202	1.0718	0.0	0.0	0.61652	0.89436	0.02448	0.83904	3.53963	0.00073	0.00168	0.00374	0.9802	0.007	2.42221	0.0	0.00914	0.00028	0.00285	0.0	0.44464	0.75658	3.41069	0.0	0.42623	0.0	0.0	0.0	0.00817
s__Prevotella_copri	0	0.08683	0.07673	0.13315	76.91814	0.15203	0.0	0.0	55.06854	0.1061	0.49165	0.07148	64.88651	71.27659	0.17803	0.03353	0.24567	53.86714	0.09596	0.0	0.0	0.03925	0.0	0.01851	0.03632	63.37166	0.0	0.04281	34.64744	1.81807	0.0483	0.01665	55.75849	0.09586	0.02951	0.11095	70.06745	0.08948	0.11231	0.13237	0.0	4.96514	0.02274	21.23836	0.01424	0.01087	0.10141	0.0	0.00109	78.17969	0.006	0.02292	25.84009	0.00538	0.16212	0.08075	0.03037	0.00363	0.07422	79.63809	0.00991	0.02152	34.50886	0.06706	0.05729	4.73633	0.00526	0.13484	0.64228	0.06028	0.0113	0.02026	0.03053	0.0033	0.31326	78.87535	41.18247	0.10611	0.08517	72.70159	0.0245	0.08043	0.45787	58.95585	48.29087	0.05077	41.37907	0.0	0.15323	47.70305	0.01017	0.41806	0.20518	28.70131	5.08173	0.00636	0.25044	42.87656
s__Ruminococcus_bromii	0	0.07587	3.16455	0.0	0.0	0.0	2.2417	0.0	0.00902	0.0	0.0	1.61938	0.0	1.95642	0.0	0.0	0.0	0.73076	1.54284	1.54491	1.99497	0.0	0.05965	0.0	5.97844	0.8613	0.0	0.0	1.7934	0.0	3.29185	2.95856	0.45091	0.0	0.02801	2.47047	0.0	0.38705	1.61227	0.0	0.11543	1.56708	4.45033	1.85596	0.0	3.73238	17.69868	0.0	0.0	0.201	0.0	9.22987	0.04288	0.0	0.04544	0.0	3.81252	0.00263	0.21342	0.0	0.01018	1.38404	2.33138	1.23361	2.54703	3.81376	0.0	0.0	0.07554	0.011	4.72866	0.0	1.21816	2.01896	0.0	0.0	0.02538	1.60575	0.00537	0.0	0.04016	0.04011	0.00198	0.0	2.26095	0.0	1.15862	0.0	0.0048	0.02576	0.00061	0.02588	0.0	0.0	3.26712	1.6483	0.0	3.03438
s__Butyricimonas_synergistica	0	0.07329	0.0	0.0	0.0	0.0	0.0	0.0	0.00042	0.0	0.0	0.03167	0.0	0.0	0.0	0.0	0.01357	0.0	0.0	0.00085	0.0	0.0	0.0	0.0	0.27119	0.0	0.0	0.0	0.06632	0.0	0.0	0.0	0.00142	0.0	0.0	0.12911	0.0	0.0	0.0	0.0	0.02334	0.07593	0.0	0.00098	0.0	0.09978	0.0	0.0	0.249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03303	0.0	0.0	0.0	0.0	0.01018	0.0	0.11615	0.0	0.0	0.0	0.0	0.0	0.0	0.03417	0.0	0.0	0.0	0.0	0.0	0.46439	0.0	0.02355	0.0	0.0	0.0	0.0	0.0	0.0748	0.0	0.0	0.0	0.0	0.0	0.0	0.01123	0.0	0.04691	0.00322	0.0	0.07705	0.13539
s__Clostridium_disporicum	0	0.06879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01007	0.00159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02707	0.0	0.0	0.0	0.0	0.0	0.0	0.04499	0.0	0.0	0.0	0.39236	0.0	0.0	0.00172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01725	0.0	0.0	0.0	0.0	0.0	0.0
s__Megamonas_funiformis	0	0.06273	0.51623	0.0	0.0	0.0	2.37936	0.0	0.0386	0.0	0.0	0.0	0.03334	0.10037	0.0	0.00453	0.0	0.15585	0.01207	0.0	0.4005	0.36181	0.11186	1.77353	0.0038	0.0	0.0	0.0	1.34637	0.0	0.1927	0.0	0.00097	0.692	0.11174	0.09749	3.49113	0.0	0.02127	0.0	0.78179	0.61258	0.00947	0.0	0.0	0.02402	0.0	0.0	0.00112	0.01956	5.30821	0.0	0.03676	0.0	0.0	1.53795	0.0	0.0	0.0	0.47362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00161	0.0	0.0	0.0075	0.17408	0.0	0.7616	0.0	0.0	0.001	0.0	0.01053	0.0	0.0	0.0	0.12327	0.0	0.01004	0.01433	0.45824	0.0	0.59213	0.26781	0.11574	0.0	0.0	0.04541	0.0	0.0	0.00834
s__Coprobacter_secundus	0	0.06109	0.0	0.0	0.0	0.0	0.0	0.0	0.01814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03524	0.04427	0.0	0.0	0.0	0.0	0.0	0.09407	0.0	0.0	0.0	0.0	0.04689	0.0	0.0	0.01365	0.0	0.0018	0.07051	0.0	0.0	0.02241	0.0	0.0213	0.0	0.0	0.0	0.0	0.04526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03573	0.0	0.0	0.0	0.0	0.0	0.16727	0.0	0.0	0.0	0.26832	0.0	0.0	0.0	0.0	0.0	0.0	0.22645	0.0	0.0	0.01931	0.28927	0.0	0.0
s__Clostridium_symbiosum	0	0.05965	0.00235	0.0	0.0	0.0	0.0	0.0032	0.0	0.0	0.0	0.0	0.0	0.0	0.2221	0.0	0.00197	0.0	0.0	0.00253	0.0	0.0	0.23048	0.0	0.0	0.0	0.06381	0.0	0.0	0.0	0.0	0.0	0.0	0.1731	0.0	0.0	0.0	0.00124	0.0	0.0	0.0	0.0	0.04985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0	0.02174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02525	0.00021	0.0	0.0	0.01282	0.0	0.0	0.00749	0.0	0.24777	0.0	0.0	0.0	0.0	0.59344	0.00346	0.0	0.0	0.0	0.06113	0.0	0.0	0.0	0.0	0.0
s__Hungatella_hathewayi	0	0.05656	0.00871	0.02238	0.0	0.00491	0.0	0.0028	0.0	0.0	0.45494	0.0	0.0	0.0	0.1386	0.0	0.04962	0.0	0.0	0.01672	0.00441	0.0	0.03283	0.0	0.00171	0.0	0.02437	0.0	0.0	0.0	0.00256	0.0	0.0	0.12737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.04211	0.00042	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00396	0.0	0.0	0.01366	0.0	0.0	0.0	0.0	0.0	0.00452	0.0	0.0	0.0	0.02106	0.0	0.03968	0.00736	0.0	0.0	0.04335	0.01088	0.0	0.0	0.00453	0.00166	0.02145	0.02945	0.0	0.04554	0.0	0.0	0.0	0.0	0.0	0.00739	0.0	0.13448	0.0	0.16349	0.0	0.24585	0.0	0.0	0.0
s__Clostridium_bolteae	0	0.05094	0.03358	0.03461	0.0	0.02925	0.0	0.09819	0.0	0.0	0.0	0.0	0.0	0.00617	0.25514	0.0	0.0	0.0	0.0	0.01492	0.01211	0.0	0.14807	0.00113	0.00075	0.0	0.01503	0.0	0.00267	0.003	0.01037	0.0	0.0	0.04632	0.0	0.0012	0.0	0.00117	0.00076	0.0	0.0	0.0	0.08294	0.0	0.17587	0.0	0.00192	0.02833	0.0	0.0039	0.0	0.02611	0.0	0.01081	0.0045	0.0	0.01293	0.10908	0.0	0.0	0.0	0.00217	0.0	0.0	0.0	0.0	0.0	0.00194	0.00072	0.0093	0.03674	0.15778	0.0	0.02724	0.02104	0.0	0.0	0.00952	0.00493	0.01241	0.00555	0.0	0.2875	0.0	0.00086	0.01214	0.00251	0.12818	0.03851	0.00869	0.0	0.00038	0.40533	0.0	0.0	0.0	0.0	0.0
s__Bilophila_wadsworthia	0	0.04918	0.00372	0.18101	0.0	0.09613	0.03053	0.0025	0.097	0.0	0.0	0.04414	0.0	0.08041	0.0	0.0	0.1483	0.16001	0.0	0.18963	0.13602	0.0	0.0	0.0	0.02618	0.08922	0.0	0.0	0.27663	0.36828	0.08847	0.11037	0.03753	0.00591	0.03447	0.15639	0.0	0.0	0.07665	0.0473	0.01766	0.1861	0.18808	0.05538	0.0	0.03386	0.10723	0.0	0.07375	0.0	0.0	0.0	0.0	0.0	0.09769	0.0	0.13932	0.10994	0.0	0.0	0.01044	0.07892	0.01255	0.11496	0.0	0.08829	0.03822	0.01218	0.28011	0.02423	0.0	0.0	0.08474	0.36332	0.17299	0.0	0.17446	0.08338	0.16583	0.0	0.24023	0.00341	0.0	0.04173	0.01453	0.0	0.0	0.0	0.1384	0.06579	0.11809	0.00267	0.16055	0.0059	0.09307	0.29912	0.08959	0.0
s__Veillonella_parvula	0	0.04604	0.0	0.0	0.0	0.03202	0.0	0.09109	0.0	0.74873	0.0	0.0	0.0	0.0	0.0	10.93799	0.0	0.0	0.0	0.0	0.0	0.17309	0.1827	0.31055	0.0	0.0	0.24611	0.0	0.0	0.0	0.00058	0.0	0.00284	0.0	0.01901	0.0	0.0	0.00537	0.00361	0.0	0.0	0.0	0.01306	0.0	0.04153	0.0	0.0049	0.0	0.03349	0.02616	0.0	0.0	0.0	0.0	0.0	0.02078	0.01017	0.03415	0.0	0.00124	0.00418	0.02258	0.00085	0.00109	0.0	0.04097	0.0	0.0	0.01099	0.1432	0.00594	0.07574	0.0	0.0	0.03713	0.0	0.0	0.04314	0.00132	0.0	0.01367	0.03272	0.09601	0.0	0.0	0.00086	0.09913	0.09986	0.11229	0.0	0.02139	0.13474	0.0	0.0	0.0	0.0	0.0	0.0
