study	display_name	model	model_key	rmse	mae	recon_loss	kl_divergence	balanced_accuracy	f1_macro	auroc	balanced_accuracy_std	f1_macro_std	auroc_std	n_seeds	latent_dim	epochs
YeZ_2018	YeZ_2018	dsvae-sup	dsvae-sup	0.2691	0.0923	99.2135	7.5546	0.581	0.5737	0.6767	0.019	0.0209	0.0171	5	32	100.0
YeZ_2018	YeZ_2018	Hyp+Tax VAE	hyp-tax-vae	0.1687	0.0628	0.008	12.2154	0.5242	0.5123	0.4863	0.015	0.0171	0.0146	5	5	100.0
YeZ_2018	YeZ_2018	Hyp-PhILR-ZINB VAE	hyp-philr-zinb	0.195	0.0734	44.4254	39.3998	0.5161	0.5022	0.4866	0.0088	0.0137	0.0097	5	16	
YeZ_2018	YeZ_2018	PhILR-Gauss VAE	philr-gauss-vae	0.2274	0.1929	0.0227	19.1928	0.5159	0.5055	0.5126	0.0097	0.0083	0.0137	5	10	
YeZ_2018	YeZ_2018	TreeNB-VAE	treenbvae	0.1144	0.0343	50.6311	11.5129	0.5139	0.5026	0.5045	0.0191	0.0205	0.0303	5	8	
YeZ_2018	YeZ_2018	TreePrior VAE	treeprior-vae	0.2457	0.0756	0.0153	2.1289	0.5133	0.499	0.4719	0.0137	0.0125	0.0095	5	11	100.0
YeZ_2018	YeZ_2018	PhILR-VAE	philrvae	0.0851	0.029	45.7105	22.9697	0.5062	0.4924	0.5247	0.0142	0.0164	0.014	5	9	
YeZ_2018	YeZ_2018	TreeDirichlet VAE	treedirichlet-vae	0.1803	0.1022	-2651.4314	32.6883	0.4971	0.4853	0.5179	0.0134	0.0154	0.0207	5	16	
YeZ_2018	YeZ_2018	Hyperbolic VAE	hyp-vae	0.1346	0.0675	0.0045	18.4406	0.4886	0.4761	0.4435	0.0177	0.0186	0.017	5	10	100.0
YeZ_2018	YeZ_2018	Vanilla VAE	vanilla-vae	0.2556	0.0985	0.0159	0.6964	0.4739	0.4587	0.4747	0.0132	0.0145	0.0105	5	6	100.0
YeZ_2018	YeZ_2018	dsvae-unsup	dsvae-unsup	0.1411	0.0465	59.3757	11.7732	0.4649	0.4519	0.4261	0.0104	0.0098	0.0121	5	32	100.0
YeZ_2018	YeZ_2018	$\beta$-VAE	beta-vae	0.1511	0.0603	0.0061	13.279	0.4587	0.4471	0.4538	0.011	0.0113	0.016	5	5	100.0
YeZ_2018	YeZ_2018	Hyp-PhILR-NB VAE	hyp-philrvae	0.1609	0.0603	55.9887	14.3386	0.4503	0.4358	0.3855	0.0101	0.0134	0.0087	5	4	
YeZ_2018	YeZ_2018	PhyloFusion VAE	fuse-vae	0.1836	0.0811	0.01	18.025	0.4173	0.4005	0.3167	0.0077	0.0081	0.0238	5	7	100.0
YuJ_2015	YuJ_2015	dsvae-sup	dsvae-sup	0.2641	0.0912	168.5757	2.6082	0.6915	0.6878	0.7819	0.0076	0.0078	0.0061	5	32	100.0
YuJ_2015	YuJ_2015	TreeNB-VAE	treenbvae	0.1937	0.0614	109.9646	36.4803	0.6494	0.6452	0.6833	0.0073	0.0068	0.007	5	16	
YuJ_2015	YuJ_2015	Hyp-PhILR-NB VAE	hyp-philrvae	0.1419	0.0623	77.3415	46.578	0.6448	0.6402	0.6937	0.0055	0.006	0.0096	5	24	
YuJ_2015	YuJ_2015	dsvae-unsup	dsvae-unsup	0.1181	0.0358	85.4124	14.6156	0.6258	0.6211	0.6642	0.0092	0.0085	0.0073	5	32	100.0
YuJ_2015	YuJ_2015	Tax-aware VAE	tax-vae	0.2093	0.0738	0.0118	4.3324	0.6167	0.613	0.6646	0.0117	0.0115	0.0101	5	10	100.0
YuJ_2015	YuJ_2015	TreeDirichlet VAE	treedirichlet-vae	0.2194	0.1373	-4556.2295	27.9646	0.6126	0.6077	0.6549	0.0123	0.0136	0.0095	5	10	
YuJ_2015	YuJ_2015	Graph VAE	graph-vae	0.2351	0.0748	0.0135	0.0015	0.6095	0.6059	0.6373	0.0102	0.0099	0.0108	5	5	100.0
YuJ_2015	YuJ_2015	PhILR-Gauss VAE	philr-gauss-vae	0.2186	0.1545	0.0324	45.9681	0.6085	0.6035	0.6674	0.0071	0.0075	0.006	5	24	
YuJ_2015	YuJ_2015	TreePrior VAE	treeprior-vae	0.1673	0.0588	0.0072	35.4894	0.5955	0.5917	0.6127	0.0057	0.0063	0.0036	5	24	100.0
YuJ_2015	YuJ_2015	PhILR-VAE	philrvae	0.1008	0.0353	75.982	54.428	0.5928	0.588	0.6343	0.0085	0.0103	0.0114	5	24	
YuJ_2015	YuJ_2015	PhyloFusion VAE	fuse-vae	0.1753	0.0686	0.0076	6.1432	0.5894	0.584	0.6227	0.0096	0.0098	0.0113	5	9	100.0
YuJ_2015	YuJ_2015	$\beta$-VAE	beta-vae	0.1197	0.0524	0.0037	53.5812	0.5755	0.5704	0.6072	0.0084	0.0088	0.0057	5	20	100.0
YuJ_2015	YuJ_2015	Hyperbolic VAE	hyp-vae	0.1479	0.0573	0.0058	23.9692	0.5702	0.5643	0.6007	0.0156	0.0162	0.0132	5	20	100.0
YuJ_2015	YuJ_2015	Hyp+Tax VAE	hyp-tax-vae	0.1503	0.0575	0.0056	22.6846	0.5594	0.5546	0.586	0.0097	0.0105	0.0069	5	15	100.0
YuJ_2015	YuJ_2015	Hyp-PhILR-ZINB VAE	hyp-philr-zinb	0.1678	0.0549	91.52	40.6529	0.5333	0.5282	0.5447	0.0097	0.0094	0.0072	5	12	
YuJ_2015	YuJ_2015	Vanilla VAE	vanilla-vae	0.2347	0.0719	0.0138	0.0001	0.5195	0.5126	0.5148	0.0125	0.012	0.0116	5	15	100.0
ZellerG_2014	ZellerG_2014	dsvae-sup	dsvae-sup	0.2169	0.0764	152.5555	5.0409	0.6879	0.6853	0.849	0.0047	0.0051	0.0006	5	32	100.0
ZellerG_2014	ZellerG_2014	Hyp-PhILR-NB VAE	hyp-philrvae	0.1443	0.0613	88.7146	46.8647	0.5217	0.5181	0.6862	0.0056	0.0057	0.0034	5	20	
ZellerG_2014	ZellerG_2014	Hyperbolic VAE	hyp-vae	0.1603	0.0698	0.0064	16.5412	0.5155	0.5095	0.6895	0.0063	0.0068	0.0051	5	24	100.0
ZellerG_2014	ZellerG_2014	PhyloFusion VAE	fuse-vae	0.1182	0.0498	0.0036	46.4077	0.5114	0.507	0.6886	0.0115	0.0118	0.0058	5	20	100.0
ZellerG_2014	ZellerG_2014	Hyp-PhILR-ZINB VAE	hyp-philr-zinb	0.1505	0.077	89.8027	52.8148	0.5102	0.5048	0.6927	0.0067	0.0072	0.0053	5	24	
ZellerG_2014	ZellerG_2014	dsvae-unsup	dsvae-unsup	0.1285	0.0402	97.9664	15.3995	0.51	0.5041	0.6655	0.0111	0.0123	0.0053	5	32	100.0
ZellerG_2014	ZellerG_2014	PhILR-Gauss VAE	philr-gauss-vae	0.2097	0.1422	0.0268	74.1004	0.4966	0.4897	0.6834	0.0083	0.0079	0.0074	5	24	
ZellerG_2014	ZellerG_2014	PhILR-VAE	philrvae	0.137	0.0492	100.2007	40.0122	0.4737	0.4668	0.669	0.0057	0.0058	0.0029	5	16	
ZellerG_2014	ZellerG_2014	Hyp+Tax VAE	hyp-tax-vae	0.1552	0.0547	0.006	17.8782	0.4662	0.4601	0.6412	0.0077	0.0087	0.0074	5	14	100.0
ZellerG_2014	ZellerG_2014	TreeDirichlet VAE	treedirichlet-vae	0.2059	0.1168	-5211.1919	16.397	0.4452	0.4386	0.6167	0.0079	0.0075	0.0027	5	10	
ZellerG_2014	ZellerG_2014	$\beta$-VAE	beta-vae	0.1585	0.0636	0.0064	18.5463	0.4377	0.4317	0.6053	0.0113	0.0114	0.0086	5	13	100.0
ZellerG_2014	ZellerG_2014	TreePrior VAE	treeprior-vae	0.1683	0.0612	0.0072	19.2091	0.4368	0.4292	0.6105	0.0097	0.0101	0.0058	5	10	100.0
ZellerG_2014	ZellerG_2014	TreeNB-VAE	treenbvae	0.1974	0.0615	115.2852	4.6136	0.4316	0.4267	0.6186	0.0038	0.0045	0.0032	5	8	
ZellerG_2014	ZellerG_2014	Graph VAE	graph-vae	0.1943	0.0631	0.0096	3.374	0.4264	0.4191	0.6108	0.0052	0.0042	0.0043	5	11	100.0
ZellerG_2014	ZellerG_2014	Tax-aware VAE	tax-vae	0.2161	0.0669	0.0117	0.0017	0.3641	0.3565	0.51	0.0109	0.0116	0.007	5	24	100.0
ZellerG_2014	ZellerG_2014	Vanilla VAE	vanilla-vae	0.2164	0.0671	0.0116	0.0004	0.3566	0.3482	0.5177	0.008	0.0081	0.0044	5	7	100.0
ZhuF_2020	ZhuF_2020	TreeDirichlet VAE	treedirichlet-vae	0.123	0.0736	-3910.149	49.437	0.6391	0.6363	0.6832	0.0084	0.0086	0.0056	5	12	
ZhuF_2020	ZhuF_2020	$\beta$-VAE	beta-vae	0.1096	0.0447	0.0031	32.1942	0.6388	0.6352	0.6833	0.009	0.0093	0.0114	5	16	100.0
ZhuF_2020	ZhuF_2020	dsvae-sup	dsvae-sup	0.2471	0.0771	119.9781	6.4894	0.6166	0.6127	0.6536	0.0085	0.0089	0.0075	5	32	100.0
ZhuF_2020	ZhuF_2020	Hyperbolic VAE	hyp-vae	0.1536	0.0504	0.006	9.4251	0.6107	0.6071	0.6463	0.0071	0.0079	0.0094	5	6	100.0
ZhuF_2020	ZhuF_2020	PhILR-Gauss VAE	philr-gauss-vae	0.1982	0.1564	0.0165	83.0516	0.6087	0.6056	0.6336	0.0053	0.0049	0.004	5	24	
ZhuF_2020	ZhuF_2020	dsvae-unsup	dsvae-unsup	0.1197	0.0353	68.2279	13.7116	0.6003	0.5966	0.6474	0.0052	0.0056	0.0062	5	32	100.0
ZhuF_2020	ZhuF_2020	Hyp-PhILR-NB VAE	hyp-philrvae	0.1365	0.0581	59.0879	37.8272	0.5923	0.5881	0.6146	0.0076	0.007	0.0051	5	24	
ZhuF_2020	ZhuF_2020	Hyp-PhILR-ZINB VAE	hyp-philr-zinb	0.1889	0.0634	51.8036	45.3871	0.5844	0.5805	0.6162	0.0055	0.006	0.0063	5	20	
ZhuF_2020	ZhuF_2020	PhILR-VAE	philrvae	0.0902	0.0276	56.812	62.1424	0.5742	0.5712	0.611	0.0104	0.0104	0.0061	5	16	
ZhuF_2020	ZhuF_2020	Hyp+Tax VAE	hyp-tax-vae	0.1317	0.0478	0.0051	20.3035	0.5634	0.5595	0.5847	0.0056	0.0054	0.0026	5	12	100.0
ZhuF_2020	ZhuF_2020	Vanilla VAE	vanilla-vae	0.2146	0.0631	0.0116	0.4815	0.5572	0.553	0.5685	0.0033	0.003	0.0092	5	7	100.0
ZhuF_2020	ZhuF_2020	PhyloFusion VAE	fuse-vae	0.19	0.0563	0.0091	2.8473	0.553	0.5489	0.5854	0.009	0.009	0.0045	5	5	100.0
ZhuF_2020	ZhuF_2020	Tax-aware VAE	tax-vae	0.0943	0.0393	0.0022	37.9652	0.5453	0.5411	0.5576	0.0125	0.0127	0.0086	5	24	100.0
ZhuF_2020	ZhuF_2020	TreeNB-VAE	treenbvae	0.1272	0.0376	64.5732	51.5359	0.5175	0.5128	0.5335	0.0134	0.0131	0.0111	5	16	
ZhuF_2020	ZhuF_2020	Graph VAE	graph-vae	0.1978	0.0588	0.01	2.8817	0.5042	0.499	0.5196	0.009	0.0098	0.01	5	6	100.0
ZhuF_2020	ZhuF_2020	TreePrior VAE	treeprior-vae	0.2073	0.0618	0.0105	3.4297	0.4872	0.4827	0.4758	0.0141	0.0142	0.004	5	12	100.0
