clade_name	NCBI_tax_id	DHAK_C10_M	DHAK_C13_M	DHAK_C14_M	DHAK_C15_M	DHAK_C16_M	DHAK_C18_M	DHAK_C19_M	DHAK_C2_M	DHAK_C22_M	DHAK_C23_M	DHAK_C24_M	DHAK_C25_M	DHAK_C3_M	DHAK_C4_M	DHAK_C5_M	DHAK_C6_M	DHAK_C7_M	DHAK_C9_M	DHAK_HA	DHAK_HAA	DHAK_HAB	DHAK_HAC	DHAK_HAD	DHAK_HAE	DHAK_HAF	DHAK_HAG	DHAK_HAH	DHAK_HAI	DHAK_HAJ	DHAK_HAK	DHAK_HAL	DHAK_HAM	DHAK_HAN	DHAK_HAO	DHAK_HAP	DHAK_HAR	DHAK_HAT	DHAK_HAU	DHAK_HAV	DHAK_HAX	DHAK_HAZ	DHAK_HB	DHAK_HBA	DHAK_HBB	DHAK_HBC	DHAK_HBD	DHAK_HBE	DHAK_HBF	DHAK_HBG	DHAK_HBH	DHAK_HBI	DHAK_HBJ	DHAK_HBK	DHAK_HBL	DHAK_HBM	DHAK_HBR	DHAK_HBV	DHAK_HBW	DHAK_HBY	DHAK_HBZ	DHAK_HC	DHAK_HCA	DHAK_HCB	DHAK_HCD	DHAK_HCF	DHAK_HCH	DHAK_HCI	DHAK_HCJ	DHAK_HCK	DHAK_HCL	DHAK_HCM	DHAK_HCN	DHAK_HCO	DHAK_HCP	DHAK_HCQ	DHAK_HCR	DHAK_HCS	DHAK_HCT	DHAK_HCU	DHAK_HCV	DHAK_HCW	DHAK_HCY	DHAK_HCZ	DHAK_HD	DHAK_HDA	DHAK_HDB	DHAK_HDC	DHAK_HDD	DHAK_HDE	DHAK_HDF	DHAK_HE	DHAK_HF	DHAK_HG	DHAK_HI	DHAK_HJ	DHAK_HK	DHAK_HL	DHAK_HM	DHAK_HN	DHAK_HO	DHAK_HP	DHAK_HQ	DHAK_HR	DHAK_HS	DHAK_HT	DHAK_HU	DHAK_HV	DHAK_HW	DHAK_HY	DHAK_HZ
s__Veillonella_rogosae	0	0.0	0.0	0.02104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Eubacterium_coprostanoligenes	0	0.0	0.0	0.00575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_fragilis	0	0.0	0.0	0.0	1.80435	0.0	0.0	0.0	0.45914	0.53185	0.03892	8.40339	0.08729	0.0	0.02382	0.27553	0.19842	0.14893	0.29036	0.08929	0.0	0.0	0.14071	0.0	1.52305	0.0	0.0	0.25216	0.0	10.5555	0.0	0.0	0.02198	0.0	0.0	0.16651	0.0	0.0	0.0	0.0	0.0	0.00868	0.0	0.0	0.0	0.0	0.0	3.79253	10.98063	2.66698	0.22492	2.01451	0.06984	0.0	0.0	0.10047	0.0	2.68198	0.0	0.00664	0.0	0.0	0.00401	0.0	0.0	3.50344	0.0	0.0	0.0	0.5565	0.0	0.0	3.53786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.92148	0.0	0.00379	0.0	0.0	0.0	10.00585	0.70119	0.00934	0.56566	0.5987	0.0	0.10342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0229	0.0	0.0	0.22546	0.0	0.0	0.0	1.2906	0.0
s__Bacteroides_dorei	0	0.0	0.0	0.0	1.37699	0.0	0.0	0.0	0.83865	0.0	5.42826	0.86617	7.09856	0.20608	1.13818	37.74368	7.98589	0.53464	7.05791	0.0	0.0	0.08813	0.0	0.08767	0.0	0.51336	0.0	0.0	0.0	0.53172	0.0	0.0	0.0075	0.0	0.0	0.0	0.0	0.0	0.0	0.39342	0.0	0.02575	0.11878	0.0	0.0	2.04593	0.0	2.55259	5.61836	1.44582	0.0	0.0	0.65603	0.12164	0.0	2.31535	0.0	0.0	0.0	15.64366	0.0	0.30236	0.0	0.0	27.38547	0.0	0.0	0.03473	0.0	0.0	0.0	0.0	0.0	0.06164	0.98777	2.87044	0.0	0.0	0.0	0.0	0.10462	0.08311	0.49093	1.48654	0.06269	0.0	0.0	0.0	0.05481	0.0	15.66323	0.0	0.08963	0.01482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08315	0.0	0.0	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_534	0	0.0	0.0	0.0	0.59522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.94743	0.0	0.0	2.12862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67829	0.0	0.0	0.35898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.12216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_sp_CAG_579	0	0.0	0.0	0.0	0.32325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_sp_CAG_403	0	0.0	0.0	0.0	0.32016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Alistipes_inops	0	0.0	0.0	0.0	0.29903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.47058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53042	0.0	0.1447	3.77295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_sp_CAG_964	0	0.0	0.0	0.0	0.21892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Escherichia_coli	0	0.0	0.0	0.0	0.06104	0.05522	0.33752	0.42517	0.24557	0.0	2.27825	0.02785	2.80817	0.74415	2.3439	0.0	1.87687	0.38333	0.0	0.36983	1.31926	0.0	0.73379	0.203	0.05133	0.02527	0.8666	0.08537	0.02331	0.0	0.28194	3.38255	9.68801	0.29912	0.15785	0.23413	0.01352	4.48316	0.34754	8.14164	0.09898	59.62991	0.04408	0.0	0.05584	0.0	0.6518	1.97108	3.42873	0.44397	2.9189	0.38425	5.75719	2.60001	0.23549	0.0	0.0	0.20691	14.2415	0.17367	0.0	0.20683	0.45924	0.0	1.99498	1.37273	0.0	3.18599	4.54026	0.03686	0.0	1.74442	1.06202	0.0	5.25067	0.06686	4.81257	0.0	0.18787	6.0639	0.06668	1.83805	9.831	0.0	0.61813	0.29434	0.0	0.29074	8.61046	2.74252	0.21079	0.07357	0.26679	0.30336	4.93869	0.0	0.14959	0.73611	9.20864	0.39821	2.38279	0.42901	0.49541	0.0501	0.26388	0.24939	0.13195	38.22003	55.40915	34.0692	0.0
s__Bifidobacterium_bifidum	0	0.0	0.0	0.0	0.05617	0.0	0.0	0.0	0.12628	0.0	0.0	0.10213	0.0	0.0	0.0	0.02787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04166	0.0	0.0	0.41817	0.0	0.0	0.0	0.0	1.28203	0.84111	0.0	0.0	0.0	0.0	0.0	0.0	0.15916	0.0	0.0	0.0	0.0	0.0	0.0	1.84756	0.52175	0.0	1.04796	0.0	0.0	0.0	0.0	4.58063	0.09542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17934	0.0	0.0	0.0	0.01458	0.0	0.08761	0.0	0.0	0.0	0.0	1.41228	0.0	0.05882	0.0	0.0	0.0	0.0	0.72743	0.09479	0.0	0.0	0.05503	0.0	0.05904	0.0	0.0	0.03697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02157	0.0	0.0	0.10962	0.0	1.82224	0.0	0.18297	0.0
s__Butyricimonas_synergistica	0	0.0	0.0	0.0	0.03355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05153	0.0	0.0	0.0	0.0	0.0	0.55297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05667	0.0	0.0	0.08508	0.0	0.0	0.0	0.0
s__Alistipes_indistinctus	0	0.0	0.0	0.0	0.03203	0.0	0.0	0.0	1.67355	0.0	0.08595	0.0	0.07583	0.0	0.0	0.0	0.0	0.01155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00427	0.0	1.50835	1.43682	0.0	5.327	0.0	0.0	0.0	0.0	0.0	0.03297	1.38924	0.15396	0.0	0.0	0.4479	0.0	0.0	0.5397	0.0	0.0	0.0	9.42275	0.0	0.0	0.57081	0.0	0.0	0.05101	0.0	0.0	0.0	0.02064	0.0	0.0	0.0	0.92649	0.0	0.0	0.0	0.0	0.0	0.02836	0.1835	0.19657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13497	0.0	0.0	0.0	0.0	0.0
s__Lactobacillus_ruminis	0	0.0	0.0	0.0	0.02041	0.00379	0.0	0.0	0.0	0.0	0.0	0.01412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07772	0.05468	3.6881	0.01354	0.0	0.0	0.0	0.0	1.37004	0.22307	0.0	0.13407	0.32639	0.66818	1.57041	0.26135	1.62141	0.0	0.20422	0.14941	10.88658	0.267	2.40415	0.0	1.07614	0.26668	0.0	0.59071	0.79263	0.0	0.0	0.0	0.03434	0.0	0.0	0.0	0.0	1.82899	0.0	0.0	0.0	0.0	0.0221	0.0	0.0	0.0	0.39405	0.09737	0.74264	0.0	0.0	0.12803	0.05217	0.4194	1.4481	0.0	0.04553	0.0	0.0	12.65032	0.01913	1.67992	0.0	0.0	0.0	0.0	0.0	1.70347	0.0	0.0	0.78069	0.0	0.08795	0.04551	0.0	0.0	0.0	0.22457	0.18217	0.03835	0.04688	0.18852	0.76611	0.10005	0.0	0.00316	0.00743	0.0	0.0	0.0	0.0	1.82505
s__Agathobaculum_butyriciproducens	0	0.0	0.0	0.0	0.0033	0.02743	0.11943	0.21914	0.0	0.00569	0.13555	0.13151	0.17569	0.0	0.0	0.0	0.55568	0.13078	0.02588	0.0	0.23316	0.0	0.01349	0.0	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.01284	0.29138	0.18803	0.00617	0.0	0.0	0.0	0.01266	0.7955	0.0	0.39517	0.0	0.0	0.0	0.0	0.04576	0.0	0.25732	0.00468	0.0	0.01425	0.0	0.56387	0.05626	0.59161	0.0	0.02243	0.95531	0.0	0.0	0.0	0.0	0.0	0.2854	0.29398	0.0	0.0	0.0	0.0	0.0	0.0	0.34318	0.0	0.29942	0.0	0.0	0.0	4.51517	0.01982	0.0	0.23398	0.12665	0.85428	0.0	0.41291	0.0	5.61771	0.0	0.52766	0.0	0.0	0.0	0.17794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22079	0.0
s__Porphyromonas_endodontalis	0	0.0	0.0	0.0	0.0	0.29317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Roseburia_intestinalis	0	0.0	0.0	0.0	0.0	0.18422	1.2133	1.34019	0.0	0.0	0.0	0.05382	0.0	2.07432	5.74344	3.92845	0.67889	0.0	0.08248	0.03838	0.02431	0.0	0.0	0.0	0.02845	0.0	0.0854	0.0	0.01845	0.0	0.0	0.19796	0.0	3.3992	0.0	0.0269	0.0	0.2868	0.75687	0.0	0.3709	0.0	0.0	0.0	0.0	0.0	0.09139	0.0	2.43305	0.08112	0.0	0.0	0.0	0.16996	0.0	0.0	0.10362	0.0	0.12509	0.0	0.17804	0.0	0.09551	0.12272	0.0	1.92252	0.0	0.0	0.43955	0.0	0.0	0.0	1.98425	0.0	0.0	0.18476	0.47816	0.0	0.0	0.0	0.0	0.0	0.05585	0.73299	0.0	0.0	0.1392	0.0	0.64027	4.36644	0.0	0.12674	0.00761	0.30734	0.0	0.0	1.01397	0.34892	0.0	0.0	0.0	0.078	0.0104	0.0	0.01791	0.26053	0.26325	0.0	0.0	0.0	0.02328
s__Eubacterium_sp_CAG_251	0	0.0	0.0	0.0	0.0	0.16131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11401	0.841	0.0	0.0	0.0	0.0	0.0	0.05731	0.0	0.15669	0.0	0.0	0.90553	0.04252	2.03714	1.56672	0.0	0.0	0.60213	0.0	0.0	0.0	0.0	0.05995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8208	0.0	0.37175	5.06431	0.0	0.0	8.19344	0.0	0.0	0.0	0.02779	0.0	0.0	0.0	0.50935	0.76642	0.0	0.0	0.04445	0.0	0.0	0.4977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5404	0.0	0.0	0.00945	0.0	0.0	0.15762	0.0	0.74455	0.0	0.07186	0.07427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Megasphaera_elsdenii	0	0.0	0.0	0.0	0.0	0.06382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04272	0.0	0.0	0.0	0.0	0.0	0.26441	0.79547	1.01038	0.55176	0.30965	0.4266	0.1862	0.0	0.07908	2.45761	1.60951	0.0	0.16977	0.01068	2.36881	0.00981	0.38235	0.0	0.11505	0.0	1.06623	0.01486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05344	0.0	0.15596	0.0	0.0	1.37557	0.0	0.41344	1.06998	0.0	0.0	0.0	0.46339	0.0	0.0	0.0	0.034	1.53846	4.60329	0.0	1.72092	0.52965	0.15857	0.06228	0.52902	0.1533	1.40679	0.0	0.0	34.44568	0.59944	0.51665	0.0	0.0	0.0	0.0	2.72425	0.3396	0.0	0.0	0.0	0.0	0.57842	0.0	0.0	0.0	0.0	0.84287	0.39076	0.0	9.36684	0.04173	1.73298	0.15553	0.07507	6.75373	0.0	0.17163	0.0	0.0	0.0	8.13781
s__Megamonas_hypermegale	0	0.0	0.0	0.0	0.0	0.05625	0.11999	0.0	0.15095	0.0	0.0	0.0	0.0	0.0	0.0	0.19768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0254	0.0	0.0	0.0	0.0	0.05014	0.0	0.0	0.0	0.0	0.03502	0.01173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04788	0.0	0.01653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07128	0.40036	0.08968	0.0308	0.0	0.0	10.76529	0.0	0.0	0.0	0.0	0.24321	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Coprococcus_catus	0	0.0	0.0	0.0	0.0	0.05611	0.20724	0.00973	0.0	0.0	0.0	0.0	0.0	0.40647	0.69961	0.0	0.0045	0.0	0.02527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00813	0.0093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05149	0.22688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01555	0.0	0.0	0.0	0.0	0.0	0.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01576	0.0	0.0	0.02346	0.0	0.0	0.0	0.28274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Klebsiella_variicola	0	0.0	0.0	0.0	0.0	0.02581	0.0	0.0	0.25187	0.0	0.0	0.0	0.0	0.0	0.1113	0.0	0.0771	0.0	0.0	0.0	1.71348	0.0	0.0	0.06491	0.0	0.0	0.0	0.02119	0.0	0.0	0.22853	0.13936	0.39585	0.0	0.54631	0.50557	0.0	0.50998	0.0	1.75502	0.0	0.89893	0.0	0.0	0.0	0.0	2.20596	2.22036	0.22217	0.0	1.22104	0.32105	10.80625	0.33036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04762	0.29831	0.0	1.78545	0.0	0.0	0.11937	0.0	0.0	0.0	0.02622	0.0	0.0	0.0	0.11446	0.0	3.20608	3.95392	3.15176	0.0	0.13302	0.0	0.0	0.0	0.0	0.0	0.0	0.59475	0.84621	0.0	0.0	0.0	4.33872	0.31424	0.0	0.16481	0.0	3.73859	0.31599	0.03019	0.0	0.0	0.7667	0.29699	0.38427	0.0	0.27757	0.04836	0.0	0.0
s__Romboutsia_ilealis	0	0.0	0.0	0.0	0.0	0.01052	0.0	0.00432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Gemella_sanguinis	0	0.0	0.0	0.0	0.0	0.00768	0.0	0.01429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15585	0.0	0.01318	0.0	0.0	0.0	0.0	0.0	0.00519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Eubacterium_ventriosum	0	0.0	0.0	0.0	0.0	0.00752	0.0	0.01447	0.0	0.0	0.0	0.14464	0.0	0.0189	0.1801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62572	0.0	0.03577	0.0	0.19317	0.0	0.0	0.0	0.0	0.07279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44217	0.0	0.0	0.0	0.02932	0.0	0.0	0.0	0.13348	0.0	0.0	0.0	0.0	0.0	0.0	0.12962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_faecis	0	0.0	0.0	0.0	0.0	0.00371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Flavonifractor_plautii	0	0.0	0.0	0.0	0.0	0.0	0.85792	0.0	0.08358	0.35576	0.33014	0.09006	0.45578	0.0	0.0	0.50198	0.41695	0.0	0.0	0.0	0.0	0.0	0.10417	0.0	0.47365	0.0	0.0	0.0	0.0	0.00513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01053	0.61269	0.45942	1.61927	0.81313	0.71809	0.0	0.0	2.75955	0.0	0.0	1.90354	0.02556	0.0	0.0	0.82943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63858	0.0	0.0	0.0	0.29903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.09447	0.16834	0.04064	0.28462	0.0	0.0	0.63309	0.0	0.0	0.06775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66373	0.0
