clade_name	NCBI_tax_id	A01_02_1FE	A02_01_1FE	A03_01_1FE	A04_01_1FE	A04_04_1FE	A05_01_1FE	A06_01_1FE	A07_01_1FE	A08_01_1FE	A09_01_1FE	A09_02_1FE	A10_01_1FE	A10_02_1FE	A11_01_1FE	A13_01_1FE	A13_03_1FE	A14_01_1FE	A15_02_1FE	A19_01_1FE	A19_03_1FE	A20_01_1FE	A20_03_1FE	A22_01_1FE	A23_01_1FE	A24_02_1FE	A24_04_1FE	A25_01_1FE	A27_02_1FE	A28_02_1FE	A29_01_1FE	A32_01_1FE	A34_01_1FE	A34_02_1FE	A35_01_1FE	A36_01_1FE	A36_02_1FE	A39_01_1FE	A39_02_1FE	A39_04_1FE	A40_02_1FE	A41_01_1FE	A42_02_1FE	A43_02_1FE	A44_01_1FE	A45_02_1FE	A46_01_1FE	A46_02_1FE	A47_01_1FE	A47_02_1FE	A48_01_1FE	A48_05_1FE	A49_01_1FE	A53_01_1FE	A54_02_1FE	A55_01_1FE	A55_02_1FE	A56_01_1FE	A58_01_1FE	A58_03_1FE	A59_01_1FE	A62_01_1FE	A62_03_1FE	A66_02_1FE	A67_01_1FE	A68_01_1FE	A69_01_1FE	A69_02_1FE	A70_01_1FE	A70_03_1FE	A72_01_1FE	A72_02_1FE	A73_01_1FE	A73_02_1FE	A75_02_1FE	A79_02_1FE	A81_01_1FE	A81_03_1FE	A82_02_1FE	A83_02_1FE	A85_01_1FE	A88_02_1FE	A89_01_1FE	A89_02_1FE	A90_03_1FE	A90_04_1FE	A91_01_1FE	A91_02_1FE	A92_01_1FE	A93_01_1FE	A94_01_1FE	A94_02_1FE	A94_03_1FE	A95_01_1FE	V01_01_1FE	V06_02_1FE	V07_01_2FE	V07_02_2FE	V12_01_2FE	V18_02_1FE	V19_01_2FE	V19_02_2FE	V30_01_1FE	V31_01_2FE	V32_02_2FE	V36_02_2FE	V40_01_1FE	V48_03_2FE	V50_01_1FE	V50_01_2FE	V50_02_1FE	V53_02_1FE	V54_01_1FE
s__Treponema_succinifaciens	0	0.0	0.00866	0.0	0.01038	0.0	0.0	0.0	0.0	0.25116	0.0	0.00107	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.26776	0.0	0.0	0.0	0.03757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50505	0.0	0.10278	0.0	0.65067	0.0	0.18903	1.05233	0.0	3.21532	0.0	0.0	0.0	0.0	0.66678	0.0	0.16401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3831	0.0	0.0	0.0	0.03803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43821	1.0149	0.0	0.0	0.41585	0.5252	0.5856	0.21744	0.0	0.0	0.0421	0.0	0.0	0.0	0.06252	0.0	0.0	0.11504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76692	0.0	0.0	0.49094	0.0	0.0	0.0	0.0	0.0	0.00917	0.0	0.0	0.0	0.0	1.23839	0.0	0.0
s__Streptococcus_oralis	0	0.0	0.00414	0.0	0.02468	0.09066	0.0	0.0	0.0	0.0	0.0277	0.00717	0.22816	0.0	0.17959	0.0	0.0	0.12931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08424	0.00026	0.00327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00127	0.0	0.0	0.0	0.0	0.15001	0.0	0.02282	0.0	0.0	0.0	0.0	0.0	0.0	0.0032	0.0	0.00775	0.01372	0.01053	0.0	0.0	0.0	0.0	0.03556	0.00306	0.0	0.0	0.08924	0.0	0.02818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00257	0.00545	0.0	0.0	0.0	0.01177	0.00262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06202	0.0	0.0	0.0	0.0	0.0	0.0	0.00893	0.0	0.16248	0.04707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00065	0.0
s__Bifidobacterium_adolescentis	0	0.0	0.0	5.89762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.35445	0.0	0.0	0.0	7.65667	1.4539	0.0	0.0	0.0	0.0	0.12759	0.01148	0.47364	0.0	1.74264	0.21457	0.0	0.0	12.6472	0.0	0.0	0.0	0.0	0.01759	0.0	0.72843	0.0	0.82745	1.32615	0.0	0.0	37.81237	0.0	0.0	0.0	0.0	0.0	0.04111	0.13487	0.0	0.0	0.3352	0.00208	0.01045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27491	0.79641	0.0	0.00324	0.0	0.0	0.5461	0.0	0.0	0.0	0.0	0.0	0.00177	1.93656	0.0	0.0	0.0	0.0	0.94125	0.00934	0.0	0.0	0.0	0.08498	0.0	0.0	0.0	0.0	0.07313	0.0	0.0	0.0	0.6463	0.0	0.0	0.0	0.17867	0.0	0.0	0.0	5.88255	0.0	0.0	0.0	0.76878	0.0	0.0	0.0	0.1725	2.67285	0.0
s__Fusicatenibacter_saccharivorans	0	0.0	0.0	1.26995	0.1129	0.16808	0.0	0.0	1.08094	0.04774	0.05677	0.00218	0.0	0.0	0.0	0.13464	0.01395	0.06	0.02311	0.01715	0.0	0.05359	0.00947	0.0	0.0	0.07576	0.0205	0.0	0.46887	0.24198	0.64493	0.1397	0.01595	0.0	0.00866	0.04709	0.0	0.08885	0.08423	0.00593	0.00464	0.0	0.11496	0.0	0.0	0.73471	0.0	0.19072	0.0	0.04346	0.57808	0.25061	0.0	0.00429	0.00592	0.15718	0.0166	0.14796	0.03948	0.0	0.03234	0.04157	0.0	0.04484	0.0	0.0	0.0	0.0	0.01077	0.69263	0.06067	0.00596	1.87951	0.01522	0.15139	0.07568	0.69331	0.20893	0.0	0.45512	0.05413	0.02019	0.11351	0.20198	1.20693	0.00254	0.80074	0.58801	0.11571	0.0	0.04761	0.08885	0.01828	0.03458	0.01929	0.0	0.02824	0.0	0.01124	0.02969	0.05452	0.09286	1.04334	0.0299	0.0	0.02305	0.15303	0.00129	0.1676	0.26099	0.05054	0.00744	1.2359
s__Agathobaculum_butyriciproducens	0	0.0	0.0	0.07074	0.0	0.19263	0.0	0.0	0.01718	0.05838	0.0	0.00185	0.03656	0.0	0.01434	0.01532	0.03023	0.05187	0.0	0.0	0.07771	0.02099	0.02979	0.25934	0.0	0.054	0.05795	0.06367	0.39711	0.04578	1.12713	0.22733	0.79238	0.0	0.0699	0.02128	0.11419	0.03466	0.61686	0.00981	0.15399	0.05298	0.01825	0.0	0.0	0.13159	0.0	0.39433	0.0	0.00497	0.64486	0.01307	0.11264	0.10924	0.04085	0.00496	0.00208	0.23532	0.0	0.0	0.03589	0.00613	0.01723	0.02914	0.0	0.0	0.04967	0.10685	0.5005	0.01376	0.22534	0.0	0.82706	0.00295	0.55993	0.00824	0.45093	0.25093	0.0	0.00255	0.10993	0.00259	0.12577	0.1729	0.35639	0.15596	0.80709	0.3668	0.00064	0.042	0.08372	0.44689	0.02185	0.00132	0.07409	0.0	0.57912	0.01361	0.36891	0.0	0.28782	1.89045	0.13031	0.01266	0.0	0.25221	0.74519	0.0	0.0	0.04987	1.09167	0.00609	0.13169
s__Roseburia_sp_CAG_471	0	0.0	0.0	0.02902	0.1952	0.36615	0.04324	0.0	0.24498	0.01589	0.11708	0.0	0.0	0.26257	0.27039	0.24032	0.11147	0.15837	0.01994	0.16613	0.0	0.06009	0.02461	0.03284	0.15002	0.24247	0.0	0.0	0.1751	0.48667	0.58292	0.021	0.0291	1.72637	0.0	0.02796	0.00643	0.03784	0.00373	0.05049	0.0	0.0	0.10867	0.0	0.02994	0.00384	0.00719	0.03	0.04659	0.0	0.05615	0.0	0.0	0.00516	0.04429	0.08365	0.09997	0.32901	0.22232	0.0	0.98979	1.02597	0.0	0.0465	0.0	0.00408	0.02282	0.05049	0.01031	1.00431	0.00193	0.05209	0.12786	0.10768	0.48535	0.02366	0.75602	0.24871	0.0	0.26915	0.00052	0.0554	0.18326	0.05185	0.00489	0.0	0.33091	0.0935	0.49286	0.03871	0.025	0.03389	0.0	0.9355	0.00255	0.0	0.0	0.0	0.0	0.14263	0.3951	0.0	2.14186	0.03797	0.0	0.0	0.02314	0.05823	0.0	0.38558	0.02346	0.03049	0.02694
s__Catenibacterium_mitsuokai	0	0.0	0.0	0.0	0.96876	0.79927	0.17048	0.0	0.02002	2.18048	0.0	0.00238	0.0	0.35695	0.0	0.05731	0.66662	0.17336	0.0	0.01838	0.0	0.75448	0.0	1.02859	0.0	0.02227	0.35408	0.03641	0.14836	0.02657	0.0	0.91173	0.29822	0.50535	1.7476	0.0	1.14896	0.28778	1.01116	0.01095	0.0	0.0	0.30398	0.0	0.31164	0.29589	0.0	0.01265	0.09359	0.01672	0.21917	0.15017	2.05297	0.363	0.96912	0.0	0.10682	1.38211	0.0	0.0	0.10542	0.01846	0.17077	0.04802	0.0	0.0	0.0	0.00856	0.02161	0.95137	0.06322	1.44539	2.5778	0.07228	0.51142	0.29729	0.0	2.96482	0.01806	0.07408	0.54686	0.00522	0.01183	0.22596	1.25298	0.60713	1.70872	0.73901	0.0	0.02135	0.09194	0.1186	0.03429	0.0	0.00881	0.22233	3.28209	1.15909	0.94542	0.0	0.34856	0.34793	1.12449	0.06996	0.0	0.77432	0.13371	1.18573	0.50713	0.0	1.11485	0.14086	0.37175
s__Methanobrevibacter_smithii	0	0.0	0.0	0.0	0.62499	0.0	0.8582	0.0	4.47275	0.14857	0.0	0.0	0.0	2.60899	0.0	0.65001	0.14362	0.0	0.29637	0.25767	0.86344	0.0	0.0	0.02192	10.04691	0.32275	0.00371	0.0	0.73438	11.9797	0.0	0.141	0.07427	5.46391	0.07239	1.61955	0.1331	16.83621	0.0466	0.00786	0.68402	0.03387	0.0	0.19485	0.0	0.75006	0.02115	1.28979	0.0	2.46034	3.22895	0.0	0.00066	0.05159	1.69365	0.0	0.0	0.17317	0.0	0.0	0.0	0.72258	0.04517	0.29003	0.0	0.0	0.0	0.07348	0.0	1.02956	0.0	2.40189	1.59556	0.00371	0.64191	33.67933	3.32442	0.20336	7.61547	1.02568	0.06232	9.88391	0.29275	0.16026	0.0	0.01752	0.5856	0.0	0.0	0.03599	0.0	0.0	0.0	0.0711	0.01434	0.08806	0.30245	0.39213	0.0	0.03978	0.13732	0.27242	2.60427	0.0	0.0	0.42728	0.73279	0.0	0.0	0.0	0.3404	0.72807	0.0
s__Eubacterium_hallii	0	0.0	0.0	0.0	0.33524	0.27597	0.0	0.0	1.48417	0.75183	0.09771	0.02245	0.08397	0.4875	0.01483	0.17039	0.12092	0.29727	0.02243	0.0	0.53528	0.20991	0.15459	0.22235	0.00641	0.48535	0.05807	0.04931	1.13724	0.22913	1.12767	1.33658	0.31176	0.0	0.40486	0.10969	0.27465	1.57977	0.14054	0.01182	0.28411	0.54122	0.05928	0.0	0.23091	0.14378	0.01947	0.25283	0.27967	0.04047	0.41051	0.00449	0.06127	0.07202	0.03685	0.03982	0.33237	2.31798	0.0899	0.06017	0.0161	0.12819	0.0	0.10157	1.02515	0.0	0.02473	0.38261	0.37977	0.0	0.02143	0.05135	1.60144	0.06011	0.60647	0.1075	0.50138	0.13429	0.96207	0.08955	0.06635	0.00246	0.69321	0.20539	0.36572	0.12207	1.00505	0.25026	0.11817	0.1478	0.03649	0.53382	0.00216	0.12555	0.44631	5.92539	0.36285	0.0	0.00761	0.04529	0.58155	2.1868	2.49753	0.36127	0.0	0.24747	1.1394	1.02693	0.04817	0.03764	0.58446	0.56202	0.53541
s__Methanosphaera_stadtmanae	0	0.0	0.0	0.0	0.26374	0.0	0.19544	0.0	0.19208	0.0	0.0	0.30972	0.0	0.0	0.0	0.74756	0.0	0.0	0.0	0.41785	0.09384	0.0	0.0	0.0	1.71261	0.00142	0.0	0.0	0.0	1.0725	0.0	0.0	0.0	0.0	0.0	0.02046	0.0	0.19802	0.0	0.03404	0.00062	0.0	0.0	0.0	0.0	0.0	0.12991	0.0	0.0	0.16579	0.0	0.0	0.0	0.0	0.01439	0.0	0.37263	0.0	0.0	0.0	0.0	0.0	0.26161	0.08682	0.0	0.12844	0.0	0.0	0.0	0.08232	0.0	0.0	0.0	0.0	0.0	2.06196	0.0	0.00905	0.11737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25755	0.0	0.0	0.0	0.02255	0.0	0.0	0.0	0.0	0.0	5.70206	0.0	0.0	0.04676	0.0	0.0	0.03645	0.44199	0.0	0.0	0.0	0.01219	0.00162	0.0
s__Ruminococcus_bicirculans	0	0.0	0.0	0.0	0.22779	0.05208	0.0	0.0	0.00168	0.08631	0.0	0.00045	0.0	0.22584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07296	0.0	0.0	0.07688	0.01638	0.0	0.0	0.18627	0.01916	0.1465	0.04999	0.00292	0.01846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05121	0.0	0.0	0.0	0.0	0.0	0.03645	0.0	0.26572	0.0	0.0	0.0	0.01404	0.52158	0.3082	0.0	0.77941	0.0	0.0	0.0	0.00218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1325	0.081	0.0	0.0	0.0	0.19715	0.0	0.0	0.45942	0.07396	0.0	0.00235	0.0568	0.04155	0.65158	0.0	0.0	0.05921	0.01115	0.06072	0.0	0.72508	0.0	0.0	0.03058	0.00106	0.00082	0.00301	0.04755	0.14433	0.0	0.06179	0.0	0.24282	0.26677	0.0	0.18997	0.0	0.0
s__Clostridium_sp_CAG_510	0	0.0	0.0	0.0	0.19862	0.05117	0.0	0.0	4.21371	0.08209	0.00691	0.0	0.0	1.43346	0.0	0.01754	0.0	0.01141	0.00966	0.53935	0.0	0.0	0.0	0.0	0.0	0.20178	0.0	0.0	14.08966	0.0	0.0	0.0	0.03809	0.0	0.0	0.0	0.0	0.0	0.07248	0.0	0.18962	0.01033	0.0	1.92793	0.0	0.0	0.0	0.17861	0.14041	0.11146	0.0	0.0	0.01226	0.18636	0.0	0.0	0.0	0.05129	0.01576	0.0	0.0	0.10164	0.0	0.0	0.0	0.07599	0.0	0.0	0.0	0.09407	0.03258	0.0	0.05911	1.32569	1.49342	0.0	5.34806	0.00291	0.04735	0.15702	0.0	0.26735	0.80895	1.85388	0.34689	0.00196	5.48961	0.0	1.10321	0.02873	0.07354	6.54104	0.0	0.05982	0.0	0.0	0.0	0.42089	0.0	0.00365	0.01782	0.01417	0.3507	0.13668	0.0	0.02331	0.06162	0.0	0.0	0.19215	1.58162	0.0	0.0
s__Escherichia_fergusonii	0	0.0	0.0	0.0	0.11278	0.28328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60078	0.0	0.0	0.05695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06035	0.0	0.0	0.0	0.02063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10492	0.96139	0.0	0.0	0.0	0.0	0.0	0.22408	0.0	0.01938	0.03194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41844	0.0
s__Klebsiella_variicola	0	0.0	0.0	0.0	0.09903	0.03197	0.0	0.0	0.0	0.0	0.0	0.0	0.04951	0.0	0.0	0.08893	0.0	0.0	0.0	2.49466	0.0	0.0	0.0	0.64467	0.0	0.02993	0.0	0.0	0.0	0.11905	0.0	0.03234	0.0	0.0	0.0	0.0	0.0	2.3795	0.0	0.0	0.0	0.44638	0.0	0.0	0.0	0.0	0.04068	0.05055	0.0	0.0	0.0	0.0	0.0	0.0	0.02203	0.0	0.0216	0.0	0.0	0.0	0.09439	0.0	0.01824	0.0	0.0	0.0	1.05469	0.0	0.0	0.0	0.0	0.2087	0.0	15.92987	0.0	0.0	0.08496	0.02811	0.0	0.0	0.03695	0.24547	0.0	0.0	0.0	0.20255	0.0	0.0	0.02055	0.0	0.0	0.0	0.05329	0.03775	0.01613	0.0	0.04427	0.0	0.0	0.0	0.72732	0.49539	0.0	0.2664	0.0	0.02647	0.52669	0.53779	0.0	0.47361	0.0	0.02136	0.0
s__Eubacterium_sp_CAG_251	0	0.0	0.0	0.0	0.07443	0.09049	0.0	0.0	0.06444	0.0	0.0	0.01398	0.0	3.07304	0.0	0.0	0.0	0.0	1.01707	0.0	0.0	0.03342	0.12344	0.0	0.0053	2.04337	0.0	8.28913	0.0	0.0	0.0	0.11789	0.0	0.1436	0.0	0.01189	0.2608	0.05595	0.0	0.0	0.0	0.02501	0.0	0.0	0.18641	0.04044	2.20324	0.0	0.0	0.00741	0.0	0.2432	0.48681	10.54094	0.43445	0.0	0.0	1.99099	0.0	0.0	0.0	0.0	0.00679	0.03863	0.0	0.0	0.0	0.0	0.46759	0.05045	3.72126	0.13953	0.03117	0.01135	0.0	0.0	0.0	2.69994	0.21972	0.0	0.25256	0.0	6.18743	0.0	0.0	0.06392	0.83541	0.0	0.05134	0.0	0.22906	0.97819	1.26723	0.0	0.0	0.0	0.0	0.77906	1.21164	0.0	0.0	0.0	0.00021	0.03765	0.0	0.0	0.0	0.0	0.0	0.09082	6.8341	0.0	0.0
s__Solobacterium_moorei	0	0.0	0.0	0.0	0.03994	0.00453	0.0	0.0	0.00351	0.0	0.0	0.0022	0.0	0.0	0.08004	0.05591	0.0	0.0	0.0	0.18711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033	0.0	0.0	0.0	0.01168	0.0	0.0	0.0024	0.0	0.01279	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.26939	0.0	0.0	0.0	0.0	0.0	0.0	0.0039	0.0691	0.0	0.0	0.0	0.08673	0.0013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01488	0.03136	0.0	0.0	0.0	0.0447	0.0	0.0	0.0	0.0	0.0
s__Clostridium_sp_CAG_590	0	0.0	0.0	0.0	0.03473	0.0	0.0	0.0	0.0818	1.69987	0.00744	0.0	0.0	0.0	0.0	0.0	0.00449	0.0	0.0	0.00168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.90427	0.0	0.4132	0.0	0.7087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18173	0.48373	0.03798	0.0	0.97269	0.0	0.0	0.0	0.27403	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.00396	0.0	0.0	0.0	0.00701	0.0	0.0	0.0	0.10261	0.01803	0.0	0.5736	0.24559	0.0	0.0	0.0	0.0	0.25025	0.17251	0.0	0.0	0.0	0.88191	0.00104	0.0515	0.0	0.0	0.0	0.62054	0.0	0.95968	0.22701	0.01566	0.0	1.5875	0.00768	0.0	0.0	0.00516	0.0	0.04771	0.00349	0.0	0.6595	0.22826	1.24486	0.0	0.0	0.04069	0.0	0.0	0.0
s__Klebsiella_quasipneumoniae	0	0.0	0.0	0.0	0.02634	0.01345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24309	0.0	0.0	0.0	0.61182	0.07847	0.0	0.0	0.50318	0.0	0.0	0.0	0.0	0.0	0.02445	0.0	0.2323	0.0	0.0	0.0	0.0	0.0	0.11471	0.0	0.0	0.0	0.06969	0.0	0.0	0.0	0.0	0.00851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01267	0.0	0.0	0.0	0.00841	0.0	0.0	0.0	0.0	0.0	0.3844	0.0	0.0	0.0	0.0	0.01543	0.0	6.51389	0.0	0.0	0.02423	0.0475	0.0	0.0	0.0	0.12273	0.0	0.0	0.0	0.27148	0.0	0.0	0.0	0.0	0.0	0.0	0.00486	0.00858	0.00905	0.0	0.92357	0.0	0.0	0.0	0.38897	0.03488	0.0	0.12393	0.0	0.03567	0.17131	0.12318	0.0	0.02421	0.0	0.02634	0.0
s__Enterococcus_hirae	0	0.0	0.0	0.0	0.02497	0.0	0.0	0.0	0.0	0.0	0.0	27.55696	0.0	0.0	0.0	0.0	0.14434	0.0	0.0	0.0	0.0	0.5465	3.08698	0.0	0.0	0.0	0.0	0.04715	0.04856	0.0	0.0	0.04302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97058	0.0	0.0	1.8808	0.0	0.0	0.11761	0.47623	0.0	0.17038	12.82147	0.0	0.0	1.0529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0453	0.0	0.0	0.0	17.82971	0.0	3.9942	0.0	0.0	0.04948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.85128	0.00032	0.0	0.0	0.0	0.01221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09654	0.00703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15615	0.02275	0.0	0.18211	0.00546	0.0	0.0	0.0	0.0	0.26323	0.0
s__Lactobacillus_salivarius	0	0.0	0.0	0.0	0.02313	0.0	0.0	0.0	0.0	0.0	0.0	0.00269	0.0	0.0	3.38082	0.0	0.0	0.0	0.0	0.0	0.0	0.09552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114	0.04293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62997	0.0	0.0	0.0	0.00047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.01394	0.0	0.0
s__Gemella_morbillorum	0	0.0	0.0	0.0	0.02067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_sp_oral_taxon_414	0	0.0	0.0	0.0	0.01955	0.0	0.0	0.0	0.00042	0.0	0.0	0.00212	0.0	0.0	0.01915	0.0482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01123	0.04192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00796	0.0	0.00551	0.0	0.00214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00345	0.0	0.0	0.0	0.0	0.00061	0.0	0.00692	0.0	0.00306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01275	0.0	0.0	0.0	0.00106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052	0.0	0.0	0.0	0.0	0.00959	0.00235	0.0	0.0	0.0	0.0	0.05888	0.0	0.0	0.02021	0.01288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Citrobacter_youngae	0	0.0	0.0	0.0	0.01938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97209	0.00117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10975	0.0	0.0	0.81796	0.06381	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_cardiffensis	0	0.0	0.0	0.0	0.01744	0.0	0.0	0.0	0.0	0.0	0.0	0.00213	0.0	0.0	0.00238	0.05641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Leuconostoc_garlicum	0	0.0	0.0	0.0	0.01701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44414	0.00352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133	0.0	0.0	0.0	0.0	0.00741	0.0	0.0	0.0	0.0	0.0	0.0	0.00045	0.0	0.0	0.0	0.02405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
